"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
4.330830783E0,1.411875057E1,1.695000076E1,1.415625095E1
4.340830783E0,1.411875057E1,1.591875076E1,1.537500095E1
4.350830783E0,1.436250019E1,1.738125038E1,1.567500019E1
4.360830783E0,1.344375038E1,1.755000114E1,1.584375095E1
4.370830783E0,1.511250019E1,1.768125153E1,1.537500095E1
4.380830783E0,1.479375076E1,1.663125038E1,1.689375114E1
4.390830783E0,1.479375076E1,1.841250038E1,1.539375019E1
4.400830783E0,1.455000019E1,1.725000000E1,1.477500057E1
4.410830783E0,1.374375057E1,1.858125114E1,1.509375095E1
4.420830783E0,1.449375057E1,1.783125114E1,1.584375095E1
4.430830783E0,1.441875076E1,1.665000153E1,1.460625076E1
4.440830783E0,1.486875057E1,1.740000153E1,1.417500019E1
4.450830783E0,1.443750095E1,1.621875000E1,1.415625095E1
4.460830783E0,1.361250019E1,1.888125038E1,1.417500019E1
4.470830783E0,1.306875038E1,1.786875153E1,1.325625038E1
4.480830783E0,1.561875057E1,1.738125038E1,1.385625076E1
4.490830783E0,1.590000057E1,1.766250038E1,1.462500095E1
4.500830783E0,1.434375095E1,1.843125153E1,1.494375038E1
4.510830783E0,1.406250095E1,1.888125038E1,1.417500019E1
4.520830783E0,1.449375057E1,1.783125114E1,1.554375076E1
4.530830783E0,1.365000057E1,1.815000153E1,1.340625095E1
4.540830783E0,1.496250057E1,1.901250076E1,1.434375095E1
4.550830783E0,1.350000095E1,1.860000038E1,1.280625057E1
4.560830783E0,1.303125095E1,1.785000038E1,1.402500057E1
4.570830783E0,1.410000038E1,1.815000153E1,1.340625095E1
4.580830783E0,1.359375095E1,1.946250153E1,1.419375038E1
4.590830783E0,1.603125000E1,1.974375153E1,1.327500057E1
4.600830783E0,1.425000095E1,1.828125000E1,1.357500076E1
4.610830783E0,1.411875057E1,1.918125153E1,1.235625076E1
4.620830783E0,1.496250057E1,2.004375076E1,1.327500057E1
4.630830783E0,1.438125038E1,1.918125153E1,1.312500095E1
4.640830783E0,1.291875076E1,1.846875000E1,1.265625095E1
4.650830783E0,1.350000095E1,1.933125114E1,1.252500057E1
4.660830783E0,1.366875076E1,1.920000076E1,1.190625000E1
4.670830783E0,1.258125019E1,2.023125076E1,1.192500019E1
4.680830783E0,1.380000019E1,1.978125000E1,1.175625038E1
4.690830783E0,1.451250076E1,1.976250076E1,1.357500076E1
4.700830783E0,1.226250076E1,2.053125000E1,1.207500076E1
4.710830783E0,1.220625019E1,2.008125114E1,1.404375076E1
4.720830783E0,1.299375057E1,2.156250000E1,1.207500076E1
4.730830783E0,1.421250057E1,2.006250000E1,1.327500057E1
4.740830783E0,1.293750095E1,2.079375076E1,1.434375095E1
4.750830783E0,1.222500038E1,2.008125114E1,1.359375095E1
4.760830783E0,1.151250076E1,2.070000076E1,1.162500000E1
4.770830783E0,1.267500019E1,2.186250114E1,1.209375095E1
4.780830783E0,1.256250095E1,2.098125076E1,1.162500000E1
4.790830783E0,1.102500057E1,2.010000038E1,1.327500057E1
4.800830783E0,1.209375095E1,2.023125076E1,1.312500095E1
4.810830783E0,1.207500076E1,2.098125076E1,1.267500019E1
4.820830783E0,1.209375095E1,2.023125076E1,1.312500095E1
4.830830783E0,9.900000572E0,2.098125076E1,1.466250038E1
4.840830783E0,1.190625000E1,2.126250076E1,1.329375076E1
4.850830783E0,1.175625038E1,2.141250038E1,1.269375038E1
4.860830783E0,1.147500038E1,1.993125153E1,1.389375019E1
4.870830783E0,1.192500019E1,2.083125114E1,1.282500076E1
4.880830783E0,1.066875076E1,2.216250038E1,1.314375019E1
4.890830783E0,1.185000038E1,2.154375076E1,1.436250019E1
4.900830783E0,1.023750019E1,2.188125038E1,1.254375076E1
4.910830783E0,1.192500019E1,2.126250076E1,1.254375076E1
4.920830783E0,1.053750038E1,2.188125038E1,1.254375076E1
4.930830783E0,1.046250057E1,2.259375000E1,1.436250019E1
4.940830783E0,1.111875057E1,2.141250038E1,1.389375019E1
4.950830783E0,9.000000000E0,2.308125114E1,1.254375076E1
4.960830783E0,1.125000000E1,2.334375000E1,1.256250095E1
4.970830783E0,9.900000572E0,2.246250153E1,1.346250057E1
4.980830783E0,1.038750076E1,2.321250153E1,1.164375019E1
4.990830783E0,9.750000000E0,2.261250114E1,1.331250095E1
5.000830783E0,8.212500572E0,2.308125114E1,1.331250095E1
5.010830783E0,9.131250381E0,2.321250153E1,1.271250057E1
5.020830783E0,9.393750191E0,2.409375191E1,1.331250095E1
5.030830783E0,8.456250191E0,2.176875114E1,1.192500019E1
5.040830783E0,8.831250191E0,2.351250076E1,1.271250057E1
5.050830783E0,7.331250191E0,2.295000076E1,1.269375038E1
5.060830783E0,7.481250286E0,2.310000038E1,1.254375076E1
5.070830783E0,7.912500381E0,2.411250114E1,1.256250095E1
5.080830783E0,7.593750477E0,2.353125000E1,1.346250057E1
5.090830783E0,7.181250095E0,2.458125114E1,1.104375076E1
5.100830783E0,8.175000191E0,2.381250000E1,1.408125019E1
5.110830783E0,7.631250381E0,2.353125000E1,1.241250038E1
5.120830783E0,6.075000286E0,2.473125076E1,1.271250057E1
5.130830783E0,7.912500381E0,2.411250114E1,1.256250095E1
5.140830783E0,6.881250381E0,2.430000114E1,1.119375038E1
5.150830783E0,6.881250381E0,2.430000114E1,1.119375038E1
5.160830783E0,6.618750095E0,2.400000000E1,1.044375038E1
5.170830783E0,6.581250191E0,2.355000114E1,1.194375038E1
5.180830783E0,6.581250191E0,2.355000114E1,1.194375038E1
5.190830783E0,6.825000286E0,2.501250076E1,1.241250038E1
5.200830783E0,7.312500477E0,2.503125191E1,1.121250057E1
5.210830783E0,5.156250000E0,2.488125038E1,1.286250019E1
5.220830783E0,6.881250381E0,2.473125076E1,1.089375019E1
5.230830783E0,5.662500381E0,2.415000153E1,1.179375076E1
5.240830783E0,6.112500191E0,2.355000114E1,1.241250038E1
5.250830783E0,6.618750095E0,2.296875000E1,1.164375019E1
5.260830783E0,6.450000286E0,2.385000038E1,1.134375000E1
5.270830783E0,5.043750286E0,2.580000114E1,1.044375038E1
5.280830783E0,4.387500286E0,2.593125153E1,1.213125038E1
5.290830783E0,4.725000381E0,2.505000114E1,1.196250057E1
5.300830783E0,4.912500381E0,2.460000038E1,1.134375000E1
5.310830783E0,6.862500191E0,2.503125191E1,1.121250057E1
5.320830783E0,5.437500000E0,2.473125076E1,1.348125076E1
5.330830783E0,4.293750286E0,2.326875114E1,1.316250038E1
5.340830783E0,5.831250191E0,2.401875114E1,1.119375038E1
5.350830783E0,5.418750286E0,2.621250153E1,1.243125057E1
5.360830783E0,4.668750286E0,2.548125076E1,1.348125076E1
5.370830783E0,3.581250191E0,2.433750153E1,1.089375019E1
5.380830783E0,4.668750286E0,2.430000114E1,1.423125076E1
5.390830783E0,4.143750191E0,2.416875076E1,1.211250019E1
5.400830783E0,3.543750048E0,2.433750153E1,1.164375019E1
5.410830783E0,4.387500286E0,2.460000038E1,1.333125019E1
5.420830783E0,3.412500143E0,2.343750000E1,1.179375076E1
5.430830783E0,4.275000095E0,2.550000191E1,1.121250057E1
5.440830783E0,3.150000095E0,2.653125191E1,1.243125057E1
5.450830783E0,3.937500238E0,2.578125191E1,1.243125057E1
5.460830783E0,3.581250191E0,2.433750153E1,1.089375019E1
5.470830783E0,3.731250048E0,2.343750000E1,1.179375076E1
5.480830783E0,3.225000143E0,2.431875038E1,1.241250038E1
5.490830783E0,2.737500191E0,2.431875038E1,1.348125076E1
5.500830783E0,2.756250143E0,2.476875114E1,1.241250038E1
5.510830783E0,2.887500048E0,2.461875153E1,1.286250019E1
5.520830783E0,3.487500191E0,2.475000191E1,1.318125057E1
5.530830783E0,3.168750048E0,2.625000191E1,1.243125057E1
5.540830783E0,2.737500191E0,2.403750038E1,1.346250057E1
5.550830783E0,2.043750048E0,2.405625153E1,1.164375019E1
5.560830783E0,4.425000191E0,2.535000038E1,1.136250019E1
5.570830783E0,5.906250000E0,2.561250114E1,1.211250019E1
5.580830783E0,3.375000238E0,2.491875076E1,1.181250000E1
5.590830783E0,2.718750000E0,2.580000114E1,1.243125057E1
5.600830783E0,3.956250191E0,2.505000114E1,1.241250038E1
5.610830783E0,4.743750095E0,2.580000114E1,1.044375038E1
5.620830783E0,3.525000095E0,2.551875114E1,1.121250057E1
5.630830783E0,3.393750191E0,2.596875191E1,1.029375076E1
5.640830783E0,2.437500000E0,2.700000191E1,1.091250038E1
5.650830783E0,4.856250286E0,2.563125038E1,1.211250019E1
5.660830783E0,2.756250143E0,2.581875038E1,1.121250057E1
5.670830783E0,3.412500143E0,2.536875153E1,1.029375076E1
5.680830783E0,4.706250191E0,2.653125191E1,1.091250038E1
5.690830783E0,2.175000191E0,2.641875076E1,9.993750572E0
5.700830783E0,3.656250238E0,2.713125038E1,1.031250000E1
5.710830783E0,3.937500238E0,2.653125191E1,1.168125057E1
5.720830783E0,3.675000191E0,2.640000153E1,1.031250000E1
5.730830783E0,3.956250191E0,2.625000191E1,1.121250057E1
5.740830783E0,2.493750095E0,2.656875038E1,9.693750381E0
5.750830783E0,1.293750048E0,2.435625076E1,1.119375038E1
5.760830783E0,1.143750072E0,2.495625114E1,1.074375057E1
5.770830783E0,2.418750048E0,2.625000191E1,1.198125076E1
5.780830783E0,2.043750048E0,2.553750038E1,1.044375038E1
5.790830783E0,2.812500000E0,2.508750153E1,1.044375038E1
5.800830783E0,9.937500358E-1,2.555625153E1,1.014375019E1
5.810830783E0,2.943750143E0,2.596875191E1,1.029375076E1
5.820830783E0,3.562500238E0,2.433750153E1,1.119375038E1
5.830830783E0,9.562500119E-1,2.628750038E1,1.046250057E1
5.840830783E0,1.968750119E0,2.581875038E1,1.243125057E1
5.850830783E0,2.137500048E0,2.596875191E1,1.136250019E1
5.860830783E0,1.725000024E0,2.508750153E1,1.121250057E1
5.870830783E0,2.475000143E0,2.508750153E1,1.121250057E1
5.880830783E0,1.237500072E0,2.478750038E1,1.241250038E1
5.890830783E0,1.687500030E-1,2.510625076E1,1.271250057E1
5.900830783E0,3.375000060E-1,2.673750114E1,1.076250076E1
5.910830783E0,-9.937500358E-1,2.409375191E1,1.194375038E1
5.920830783E0,6.187500358E-1,2.420625114E1,1.331250095E1
5.930830783E0,-1.687500030E-1,2.643750191E1,1.258125019E1
5.940830783E0,-2.625000179E-1,2.437500191E1,1.241250038E1
5.950830783E0,-1.312500089E-1,2.495625114E1,1.256250095E1
5.960830783E0,3.562500179E-1,2.495625114E1,1.181250000E1
5.970830783E0,6.375000477E-1,2.538750076E1,1.181250000E1
5.980830783E0,-2.812500000E-1,2.510625076E1,1.241250038E1
5.990830783E0,9.750000238E-1,2.480625153E1,1.119375038E1
6.000830783E0,-6.562500000E-1,2.572500038E1,9.543750763E0
6.010830783E0,-7.875000238E-1,2.568750191E1,1.363125038E1
6.020830783E0,-7.312500477E-1,2.645625114E1,1.106250000E1
6.030830783E0,-3.750000149E-2,2.467500114E1,1.029375076E1
6.040830783E0,-7.125000358E-1,2.570625114E1,1.106250000E1
6.050830783E0,-5.812500119E-1,2.585625076E1,1.166250038E1
6.060830783E0,5.062500238E-1,2.555625153E1,1.121250057E1
6.070830783E0,-2.062500000E0,2.557500076E1,1.121250057E1
6.080830783E0,-5.625000000E-1,2.585625076E1,1.091250038E1
6.090830783E0,-1.162500024E0,2.422500038E1,1.256250095E1
6.100830783E0,-1.012500048E0,2.407500076E1,1.271250057E1
6.110830783E0,-1.218750000E0,2.748750114E1,1.108125019E1
6.120830783E0,-1.181250095E0,2.570625114E1,1.181250000E1
6.130830783E0,-1.462500095E0,2.572500038E1,1.136250019E1
6.140830783E0,-2.231250048E0,2.602500153E1,1.136250019E1
6.150830783E0,-1.200000048E0,2.600625038E1,1.211250019E1
6.160830783E0,-1.893750072E0,2.469375038E1,1.134375000E1
6.170830783E0,-3.281250238E0,2.514375114E1,1.196250057E1
6.180830783E0,-2.943750143E0,2.501250076E1,1.074375057E1
6.190830783E0,-4.781250000E0,2.561250114E1,1.089375019E1
6.200830783E0,-2.081250191E0,2.439375114E1,1.271250057E1
6.210830783E0,-3.693750143E0,2.471250153E1,1.074375057E1
6.220830783E0,-2.175000191E0,2.426250076E1,1.134375000E1
6.230830783E0,-4.350000381E0,2.709375191E1,1.046250057E1
6.240830783E0,-3.750000238E0,2.544375038E1,1.211250019E1
6.250830783E0,-4.312500000E0,2.516250038E1,1.119375038E1
6.260830783E0,-3.450000048E0,2.544375038E1,1.181250000E1
6.270830783E0,-3.581250191E0,2.589375114E1,1.121250057E1
6.280830783E0,-2.512500048E0,2.559375191E1,1.121250057E1
6.290830783E0,-1.762500048E0,2.587500191E1,1.091250038E1
6.300830783E0,-1.743750095E0,2.514375114E1,1.089375019E1
6.310830783E0,-3.750000238E0,2.574375153E1,1.181250000E1
6.320830783E0,-3.562500238E0,2.441250038E1,1.196250057E1
6.330830783E0,-2.643750191E0,2.471250153E1,1.104375076E1
6.340830783E0,-2.475000143E0,2.366250038E1,1.194375038E1
6.350830783E0,-3.300000191E0,2.662500191E1,1.091250038E1
6.360830783E0,-2.943750143E0,2.426250076E1,1.179375076E1
6.370830783E0,-3.712500095E0,2.501250076E1,1.134375000E1
6.380830783E0,-4.462500095E0,2.503125191E1,1.104375076E1
6.390830783E0,-2.212500095E0,2.424375153E1,1.256250095E1
6.400830783E0,-2.062500000E0,2.514375114E1,1.166250038E1
6.410830783E0,-3.412500143E0,2.426250076E1,1.179375076E1
6.420830783E0,-3.768750191E0,2.604375076E1,1.181250000E1
6.430830783E0,-3.018750191E0,2.542500114E1,1.288125038E1
6.440830783E0,-4.050000191E0,2.516250038E1,1.196250057E1
6.450830783E0,-4.781250000E0,2.413125038E1,1.241250038E1
6.460830783E0,-3.281250238E0,2.484375191E1,1.196250057E1
6.470830783E0,-2.850000143E0,2.557500076E1,1.196250057E1
6.480830783E0,-3.450000048E0,2.499375153E1,1.256250095E1
6.490830783E0,-2.681250095E0,2.544375038E1,1.181250000E1
6.500830783E0,-3.225000143E0,2.368125153E1,1.164375019E1
6.510830783E0,-2.231250048E0,2.424375153E1,1.286250019E1
6.520830783E0,-4.200000286E0,2.501250076E1,1.211250019E1
6.530830783E0,-2.981250048E0,2.544375038E1,1.181250000E1
6.540830783E0,-3.393750191E0,2.501250076E1,1.074375057E1
6.550830783E0,-2.193750143E0,2.469375038E1,1.104375076E1
6.560830783E0,-3.300000191E0,2.484375191E1,1.241250038E1
6.570830783E0,-4.050000191E0,2.411250114E1,1.346250057E1
6.580830783E0,-4.781250000E0,2.443125153E1,1.241250038E1
6.590830783E0,-4.181250095E0,2.471250153E1,1.181250000E1
6.600830783E0,-2.812500000E0,2.484375191E1,1.166250038E1
6.610830783E0,-3.600000143E0,2.559375191E1,1.196250057E1
6.620830783E0,-3.693750143E0,2.471250153E1,1.104375076E1
6.630830783E0,-3.318750143E0,2.557500076E1,1.273125076E1
6.640830783E0,-2.662500143E0,2.469375038E1,1.181250000E1
6.650830783E0,-1.762500048E0,2.587500191E1,1.091250038E1
6.660830783E0,-2.175000191E0,2.351250076E1,1.179375076E1
6.670830783E0,-3.750000238E0,2.499375153E1,1.256250095E1
6.680830783E0,-2.493750095E0,2.411250114E1,1.164375019E1
6.690830783E0,-3.562500238E0,2.486250114E1,1.166250038E1
6.700830783E0,-2.887500048E0,2.398125076E1,1.027500057E1
6.710830783E0,-3.581250191E0,2.559375191E1,1.121250057E1
6.720830783E0,-2.681250095E0,2.469375038E1,1.211250019E1
6.730830783E0,-4.162500381E0,2.428125191E1,1.179375076E1
6.740830783E0,-3.450000048E0,2.396250153E1,1.361250019E1
6.750830783E0,-2.568750143E0,2.512500191E1,1.318125057E1
6.760830783E0,-2.456250191E0,2.411250114E1,1.089375019E1
6.770830783E0,-3.262500048E0,2.411250114E1,1.241250038E1
6.780830783E0,-3.543750048E0,2.486250114E1,1.089375019E1
6.790830783E0,-2.175000191E0,2.426250076E1,1.134375000E1
6.800830783E0,-3.243750095E0,2.561250114E1,1.014375019E1
6.810830783E0,-2.681250095E0,2.544375038E1,1.181250000E1
6.820830783E0,-2.250000000E0,2.572500038E1,1.211250019E1
6.830830783E0,-2.475000143E0,2.308125114E1,1.194375038E1
6.840830783E0,-3.768750191E0,2.647500038E1,1.183125019E1
6.850830783E0,-2.512500048E0,2.484375191E1,1.166250038E1
6.860830783E0,-2.062500000E0,2.439375114E1,1.241250038E1
6.870830783E0,-2.737500191E0,2.542500114E1,1.333125019E1
6.880830783E0,-2.775000095E0,2.308125114E1,1.194375038E1
6.890830783E0,-2.268750191E0,2.467500114E1,1.363125038E1
6.900830783E0,-4.781250000E0,2.488125038E1,1.166250038E1
6.910830783E0,-1.818750024E0,2.585625076E1,1.273125076E1
6.920830783E0,-3.768750191E0,2.469375038E1,1.333125019E1
6.930830783E0,-3.712500095E0,2.426250076E1,1.211250019E1
6.940830783E0,-3.318750143E0,2.484375191E1,1.316250038E1
6.950830783E0,-4.050000191E0,2.411250114E1,1.316250038E1
6.960830783E0,-3.562500238E0,2.441250038E1,1.164375019E1
6.970830783E0,-3.956250191E0,2.235000038E1,1.192500019E1
6.980830783E0,-2.943750143E0,2.351250076E1,1.209375095E1
6.990830783E0,-2.868750095E0,2.484375191E1,1.316250038E1
7.000830783E0,-5.231250286E0,2.250000000E1,1.361250019E1
7.010830783E0,-3.262500048E0,2.338125038E1,1.269375038E1
7.020830783E0,-2.812500000E0,2.261250114E1,1.391250038E1
7.030830783E0,-5.100000381E0,2.443125153E1,1.271250057E1
7.040830783E0,-3.375000238E0,2.250000000E1,1.254375076E1
7.050830783E0,-3.731250048E0,2.323125076E1,1.361250019E1
7.060830783E0,-3.581250191E0,2.308125114E1,1.391250038E1
7.070830783E0,-5.850000381E0,2.443125153E1,1.271250057E1
7.080830783E0,-3.825000048E0,2.497500038E1,1.485000038E1
7.090830783E0,-3.450000048E0,2.396250153E1,1.331250095E1
7.100830783E0,-3.806250095E0,2.499375153E1,1.408125019E1
7.110830783E0,-4.443750381E0,2.205000114E1,1.329375076E1
7.120830783E0,-3.000000000E0,2.396250153E1,1.331250095E1
7.130830783E0,-5.587500095E0,2.413125038E1,1.393125057E1
7.140830783E0,-4.987500191E0,2.426250076E1,1.408125019E1
7.150830783E0,-4.893750191E0,2.355000114E1,1.179375076E1
7.160830783E0,-4.856250286E0,2.559375191E1,1.348125076E1
7.170830783E0,-5.812500000E0,2.236875153E1,1.344375038E1
7.180830783E0,-5.137500286E0,2.486250114E1,1.316250038E1
7.190830783E0,-5.550000191E0,2.370000076E1,1.316250038E1
7.200830783E0,-4.331250191E0,2.413125038E1,1.271250057E1
7.210830783E0,-5.681250095E0,2.355000114E1,1.286250019E1
7.220830783E0,-6.900000095E0,2.266875076E1,1.421250057E1
7.230830783E0,-5.981250286E0,2.325000000E1,1.284375095E1
7.240830783E0,-5.512500286E0,2.370000076E1,1.194375038E1
7.250830783E0,-4.725000381E0,2.310000038E1,1.164375019E1
7.260830783E0,-6.562500477E0,2.311875153E1,1.269375038E1
7.270830783E0,-6.262500286E0,2.490000153E1,1.089375019E1
7.280830783E0,-5.775000095E0,2.163750076E1,1.267500019E1
7.290830783E0,-6.750000477E0,2.475000191E1,1.211250019E1
7.300830783E0,-5.831250191E0,2.266875076E1,1.344375038E1
7.310830783E0,-6.731250286E0,2.430000114E1,1.179375076E1
7.320830783E0,-6.000000000E0,2.400000000E1,1.286250019E1
7.330830783E0,-5.568750381E0,2.340000153E1,1.391250038E1
7.340830783E0,-5.475000381E0,2.236875153E1,1.239375019E1
7.350830783E0,-6.206250191E0,2.313750076E1,1.087500000E1
7.360830783E0,-5.643750191E0,2.281875038E1,1.254375076E1
7.370830783E0,-6.900000095E0,2.445000076E1,1.241250038E1
7.380830783E0,-7.706250191E0,2.415000153E1,1.393125057E1
7.390830783E0,-7.275000095E0,2.268750000E1,1.162500000E1
7.400830783E0,-7.350000381E0,2.311875153E1,1.346250057E1
7.410830783E0,-6.562500477E0,2.416875076E1,1.164375019E1
7.420830783E0,-6.431250095E0,2.326875114E1,1.284375095E1
7.430830783E0,-4.781250000E0,2.338125038E1,1.316250038E1
7.440830783E0,-6.918750286E0,2.340000153E1,1.391250038E1
7.450830783E0,-5.156250000E0,2.356875038E1,1.072500038E1
7.460830783E0,-5.625000000E0,2.326875114E1,1.134375000E1
7.470830783E0,-5.700000286E0,2.355000114E1,1.361250019E1
7.480830783E0,-6.225000381E0,2.193750000E1,1.237500095E1
7.490830783E0,-5.625000000E0,2.251875114E1,1.177500057E1
7.500830783E0,-6.562500477E0,2.371875000E1,1.164375019E1
7.510830783E0,-6.262500286E0,2.266875076E1,1.269375038E1
7.520830783E0,-6.375000477E0,2.516250038E1,1.423125076E1
7.530830783E0,-7.350000381E0,2.416875076E1,1.241250038E1
7.540830783E0,-6.487500191E0,2.400000000E1,1.408125019E1
7.550830783E0,-7.518750191E0,2.326875114E1,1.406250095E1
7.560830783E0,-6.281250477E0,2.341875076E1,1.269375038E1
7.570830783E0,-5.718750000E0,2.473125076E1,1.286250019E1
7.580830783E0,-5.587500095E0,2.413125038E1,1.393125057E1
7.590830783E0,-6.881250381E0,2.193750000E1,1.421250057E1
7.600830783E0,-4.875000000E0,2.206875038E1,1.284375095E1
7.610830783E0,-6.581250191E0,2.311875153E1,1.316250038E1
7.620830783E0,-5.793750286E0,2.266875076E1,1.239375019E1
7.630830783E0,-6.712500095E0,2.356875038E1,1.179375076E1
7.640830783E0,-5.475000381E0,2.266875076E1,1.194375038E1
7.650830783E0,-5.025000095E0,2.236875153E1,1.239375019E1
7.660830783E0,-6.337500095E0,2.370000076E1,1.421250057E1
7.670830783E0,-5.737500191E0,2.473125076E1,1.331250095E1
7.680830783E0,-7.481250286E0,2.328750038E1,1.254375076E1
7.690830783E0,-6.562500477E0,2.238750076E1,1.314375019E1
7.700830783E0,-5.793750286E0,2.193750000E1,1.314375019E1
7.710830783E0,-6.412500381E0,2.251875114E1,1.284375095E1
7.720830783E0,-6.600000381E0,2.341875076E1,1.316250038E1
7.730830783E0,-5.775000095E0,2.193750000E1,1.237500095E1
7.740830783E0,-6.431250095E0,2.281875038E1,1.329375076E1
7.750830783E0,-5.981250286E0,2.430000114E1,1.179375076E1
7.760830783E0,-8.100000381E0,2.343750000E1,1.269375038E1
7.770830783E0,-6.525000095E0,2.163750076E1,1.267500019E1
7.780830783E0,-5.531250000E0,2.265000153E1,1.391250038E1
7.790830783E0,-6.412500381E0,2.251875114E1,1.284375095E1
7.800830783E0,-5.643750191E0,2.206875038E1,1.284375095E1
7.810830783E0,-5.493750095E0,2.191875076E1,1.314375019E1
7.820830783E0,-6.412500381E0,2.208750153E1,1.359375095E1
7.830830783E0,-5.118750095E0,2.281875038E1,1.027500057E1
7.840830783E0,-6.525000095E0,2.238750076E1,1.192500019E1
7.850830783E0,-5.193750381E0,2.400000000E1,1.134375000E1
7.860830783E0,-5.550000191E0,2.370000076E1,1.316250038E1
7.870830783E0,-5.812500000E0,2.311875153E1,1.269375038E1
7.880830783E0,-6.000000000E0,2.430000114E1,1.256250095E1
7.890830783E0,-5.681250095E0,2.325000000E1,1.284375095E1
7.900830783E0,-5.943750381E0,2.326875114E1,1.209375095E1
7.910830783E0,-6.675000191E0,2.253750038E1,1.209375095E1
7.920830783E0,-4.012500286E0,2.338125038E1,1.269375038E1
7.930830783E0,-5.100000381E0,2.368125153E1,1.316250038E1
7.940830783E0,-6.581250191E0,2.163750076E1,1.419375038E1
7.950830783E0,-4.687500000E0,2.191875076E1,1.162500000E1
7.960830783E0,-5.887500286E0,2.180625153E1,1.132500076E1
7.970830783E0,-6.900000095E0,2.445000076E1,1.241250038E1
7.980830783E0,-5.793750286E0,2.266875076E1,1.239375019E1
