"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.378971227E1,-1.930216104E-1,-2.287497520E-1,1.798418045E0
7.379471227E1,-2.324686348E-1,-3.892067075E-1,2.093119621E0
7.379971227E1,-3.065398335E-1,-5.182538629E-1,2.370735168E0
7.380471227E1,-3.842835128E-1,-6.088150740E-1,2.564575195E0
7.380971227E1,-4.707633257E-1,-6.350165606E-1,2.665782928E0
7.381471227E1,-5.740038157E-1,-5.778072476E-1,2.659705162E0
7.381971227E1,-6.450603604E-1,-4.666468203E-1,2.568899155E0
7.382471227E1,-6.906239390E-1,-3.368926048E-1,2.367637634E0
7.382971227E1,-6.821637154E-1,-2.085078955E-1,2.109457970E0
7.383471227E1,-6.147407889E-1,-1.314082742E-1,1.841272354E0
7.383971227E1,-4.993683100E-1,-1.149016023E-1,1.583268166E0
7.384471227E1,-3.715108037E-1,-9.568703175E-2,1.384232521E0
7.384971227E1,-2.429308295E-1,-4.860657454E-2,1.236718178E0
7.385471227E1,-1.556044966E-1,5.553358793E-2,1.189471245E0
7.385971227E1,-9.213559330E-2,2.246058583E-1,1.210749626E0
7.386471227E1,-7.357239723E-3,4.022282362E-1,1.291346550E0
7.386971227E1,5.202658474E-2,5.296769142E-1,1.405576706E0
7.387471227E1,1.200643033E-1,5.716952085E-1,1.578149796E0
7.387971227E1,2.129864842E-1,5.170751214E-1,1.832275391E0
7.388471227E1,3.177149892E-1,3.302788138E-1,2.153013229E0
7.388971227E1,4.198762774E-1,8.084219694E-2,2.496310234E0
7.389471227E1,4.802782238E-1,-2.183958292E-1,2.816323280E0
7.389971227E1,5.226894021E-1,-5.276342630E-1,3.105200768E0
7.390471227E1,5.622469187E-1,-7.553706169E-1,3.333836555E0
7.390971227E1,5.048999786E-1,-9.140031338E-1,3.608481407E0
7.391471227E1,3.921722770E-1,-9.823532104E-1,3.953735352E0
7.391971227E1,3.114227653E-1,-9.461889267E-1,4.259063721E0
7.392471227E1,2.293240130E-1,-8.599785566E-1,4.478764534E0
7.392971227E1,1.924552619E-1,-7.413077354E-1,4.465260506E0
7.393471227E1,2.064982653E-1,-6.039497256E-1,4.216097832E0
7.393971227E1,2.642530203E-1,-4.707866311E-1,3.744395256E0
7.394471227E1,3.668506145E-1,-3.498129547E-1,3.066308975E0
7.394971227E1,4.695200920E-1,-2.649597526E-1,2.239279747E0
7.395471227E1,5.819576979E-1,-2.344086170E-1,1.406472206E0
7.395971227E1,6.936560273E-1,-2.546551228E-1,6.688928604E-1
7.396471227E1,7.966883183E-1,-2.866046429E-1,1.262292862E-1
7.396971227E1,9.174536467E-1,-3.323490918E-1,-2.639636993E-1
7.397471227E1,1.070421576E0,-3.847859204E-1,-4.369392395E-1
7.397971227E1,1.194030166E0,-4.691788554E-1,-4.517889023E-1
7.398471227E1,1.269058347E0,-6.226389408E-1,-2.862434387E-1
7.398971227E1,1.338617206E0,-8.068326116E-1,4.426193237E-2
7.399471227E1,1.431928992E0,-9.927994013E-1,3.936948776E-1
7.399971227E1,1.538739204E0,-1.151543856E0,7.408323288E-1
7.400471227E1,1.626691580E0,-1.247564793E0,9.763641357E-1
7.400971227E1,1.708554268E0,-1.298466444E0,1.049521446E0
7.401471227E1,1.718523622E0,-1.325225592E0,9.563999176E-1
7.401971227E1,1.690951109E0,-1.332832813E0,7.903985977E-1
7.402471227E1,1.673650384E0,-1.303643703E0,6.619329453E-1
7.402971227E1,1.692570090E0,-1.229770422E0,5.598440170E-1
7.403471227E1,1.734793782E0,-1.161380291E0,4.187488556E-1
7.403971227E1,1.779910326E0,-1.106675386E0,2.921619415E-1
7.404471227E1,1.799994946E0,-9.872533679E-1,2.038049698E-1
7.404971227E1,1.825369000E0,-8.705832362E-1,8.167076111E-2
7.405471227E1,1.843111753E0,-7.550615668E-1,-1.109151840E-1
7.405971227E1,1.815913081E0,-6.608309746E-1,-3.580589294E-1
7.406471227E1,1.794753671E0,-5.569440126E-1,-6.366052628E-1
7.406971227E1,1.753118396E0,-4.551348090E-1,-8.857717514E-1
7.407471227E1,1.714531422E0,-3.709250689E-1,-1.189502716E0
7.407971227E1,1.652009130E0,-3.033569455E-1,-1.502265930E0
7.408471227E1,1.597924590E0,-2.262236178E-1,-1.793568611E0
7.408971227E1,1.537930727E0,-1.524571776E-1,-2.070014000E0
7.409471227E1,1.446454287E0,-8.874839544E-2,-2.316942215E0
7.409971227E1,1.370936275E0,-4.506319761E-2,-2.509157181E0
7.410471227E1,1.287335873E0,-4.300224781E-2,-2.657506943E0
7.410971227E1,1.196871042E0,-3.148287535E-2,-2.742403507E0
7.411471227E1,1.090389371E0,-5.048680305E-2,-2.794092178E0
7.411971227E1,9.852383137E-1,-8.927118778E-2,-2.833292961E0
7.412471227E1,8.599926829E-1,-1.259704232E-1,-2.845607758E0
7.412971227E1,7.359030843E-1,-1.292701364E-1,-2.868238926E0
7.413471227E1,6.083981991E-1,-1.133290529E-1,-2.890086174E0
7.413971227E1,4.788381457E-1,-8.862805367E-2,-2.952025414E0
7.414471227E1,3.647748232E-1,-5.934810638E-2,-3.051569462E0
7.414971227E1,2.636980116E-1,-2.575123310E-2,-3.189259529E0
7.415471227E1,1.823123991E-1,-2.940356731E-3,-3.325880051E0
7.415971227E1,1.301036626E-1,4.382634163E-2,-3.457224846E0
7.416471227E1,9.582449496E-2,9.617197514E-2,-3.621946335E0
7.416971227E1,8.322359622E-2,1.471964121E-1,-3.733875275E0
7.417471227E1,9.367928654E-2,2.300930619E-1,-3.840403557E0
7.417971227E1,1.580472589E-1,3.411751390E-1,-3.892305374E0
7.418471227E1,2.288517058E-1,4.466922879E-1,-3.924241543E0
7.418971227E1,2.938541174E-1,5.612885356E-1,-3.900774002E0
7.419471227E1,3.582339883E-1,6.751129031E-1,-3.834507942E0
7.419971227E1,4.259926081E-1,7.612169385E-1,-3.708947182E0
7.420471227E1,4.816320539E-1,8.238225579E-1,-3.571746826E0
7.420971227E1,5.090818405E-1,8.591924310E-1,-3.384332657E0
7.421471227E1,5.106883645E-1,8.842550516E-1,-3.175326347E0
7.421971227E1,5.552855730E-1,9.174302816E-1,-2.924537659E0
7.422471227E1,5.499151349E-1,9.356547594E-1,-2.645728111E0
7.422971227E1,5.529620051E-1,9.466809630E-1,-2.386063099E0
7.423471227E1,5.226789713E-1,9.268342257E-1,-2.111638069E0
7.423971227E1,4.585711360E-1,8.992526531E-1,-1.888470650E0
7.424471227E1,3.826743662E-1,8.452840447E-1,-1.706284523E0
7.424971227E1,2.877026796E-1,7.617099881E-1,-1.538336754E0
7.425471227E1,1.532530934E-1,6.773009896E-1,-1.351024628E0
7.425971227E1,2.771914005E-3,5.899573565E-1,-1.128625870E0
7.426471227E1,-1.229263693E-1,5.287535191E-1,-9.254255295E-1
7.426971227E1,-2.213689238E-1,4.832884371E-1,-7.625055313E-1
7.427471227E1,-3.153506219E-1,4.454175830E-1,-6.532230377E-1
7.427971227E1,-3.919162452E-1,4.371094704E-1,-5.434045792E-1
7.428471227E1,-4.369877577E-1,4.722659886E-1,-4.643468857E-1
7.428971227E1,-4.791346192E-1,5.393269062E-1,-4.039964676E-1
7.429471227E1,-5.302046537E-1,6.491879225E-1,-3.604564667E-1
7.429971227E1,-5.501298308E-1,7.997717857E-1,-4.068508148E-1
7.430471227E1,-5.707945824E-1,9.565677643E-1,-4.748973846E-1
7.430971227E1,-5.493632555E-1,1.112824321E0,-5.471239090E-1
7.431471227E1,-5.000436306E-1,1.272863746E0,-5.692148209E-1
7.431971227E1,-4.052158594E-1,1.419621706E0,-5.334844589E-1
7.432471227E1,-3.016007841E-1,1.513108969E0,-4.113330841E-1
7.432971227E1,-1.881280839E-1,1.550198674E0,-2.846965790E-1
7.433471227E1,-7.638636231E-2,1.546190500E0,-1.216068268E-1
7.433971227E1,4.464089870E-2,1.556294918E0,8.205032349E-2
7.434471227E1,1.472020596E-1,1.550234914E0,3.202819824E-1
7.434971227E1,2.032539397E-1,1.564663172E0,5.439662933E-1
7.435471227E1,2.039057612E-1,1.557920694E0,7.760019302E-1
7.435971227E1,1.408145130E-1,1.528592944E0,9.944963455E-1
7.436471227E1,8.369281888E-2,1.437073231E0,1.162316322E0
7.436971227E1,4.929004610E-2,1.309860468E0,1.329601288E0
7.437471227E1,3.628373146E-2,1.144436836E0,1.458780289E0
7.437971227E1,2.203875780E-2,9.445337653E-1,1.638802528E0
7.438471227E1,3.298839927E-2,7.504258156E-1,1.838912010E0
7.438971227E1,4.869577289E-2,5.496954918E-1,2.028590202E0
7.439471227E1,5.652460456E-2,3.778595924E-1,2.253232002E0
7.439971227E1,2.082180977E-2,3.059920669E-1,2.422801018E0
7.440471227E1,-5.416670442E-2,3.640714884E-1,2.550225258E0
7.440971227E1,-1.912462115E-1,5.139172077E-1,2.566029549E0
7.441471227E1,-3.534860313E-1,7.365142107E-1,2.483070374E0
7.441971227E1,-4.898313284E-1,9.299538136E-1,2.274718285E0
7.442471227E1,-5.601731539E-1,1.045152903E0,2.056755066E0
7.442971227E1,-5.836252570E-1,1.052612066E0,1.900732040E0
7.443471227E1,-5.419471264E-1,9.904226065E-1,1.738668442E0
7.443971227E1,-4.854614735E-1,8.899910450E-1,1.567022324E0
7.444471227E1,-3.988418579E-1,7.588590980E-1,1.375056267E0
7.444971227E1,-2.967621684E-1,5.994472504E-1,1.221790314E0
7.445471227E1,-2.472040057E-1,3.938969970E-1,1.165991783E0
7.445971227E1,-2.258635461E-1,1.601092219E-1,1.371521950E0
7.446471227E1,-2.114598155E-1,-1.427537203E-1,1.850532532E0
7.446971227E1,-1.492115855E-1,-4.913514853E-1,2.545654297E0
7.447471227E1,-1.028478146E-1,-8.650220037E-1,3.280566216E0
7.447971227E1,-1.428100169E-1,-1.191541433E0,3.984227180E0
7.448471227E1,-3.280068040E-1,-1.439468861E0,4.585030556E0
7.448971227E1,-5.675733685E-1,-1.596438885E0,4.992859840E0
7.449471227E1,-8.117118478E-1,-1.646123171E0,5.203370094E0
7.449971227E1,-1.044283390E0,-1.618339539E0,5.079174995E0
7.450471227E1,-1.194818258E0,-1.536256075E0,4.624030113E0
7.450971227E1,-1.281411171E0,-1.431517363E0,3.919838905E0
7.451471227E1,-1.267568231E0,-1.291692853E0,3.059084892E0
7.451971227E1,-1.151639462E0,-1.118286610E0,2.203099251E0
7.452471227E1,-1.012552619E0,-9.175873995E-1,1.512907028E0
7.452971227E1,-8.165757060E-1,-7.748422623E-1,1.007601738E0
7.453471227E1,-5.665670633E-1,-6.492939591E-1,6.224927902E-1
7.453971227E1,-2.693204284E-1,-5.461302400E-1,3.664751053E-1
7.454471227E1,3.707301617E-2,-4.777767360E-1,2.698221207E-1
7.454971227E1,3.284658790E-1,-4.118752778E-1,3.457031250E-1
7.455471227E1,5.847518444E-1,-3.832292855E-1,6.731529236E-1
7.455971227E1,8.327358961E-1,-3.831983209E-1,1.161302567E0
7.456471227E1,1.015573978E0,-4.438840747E-1,1.816725731E0
7.456971227E1,1.069179535E0,-5.442084074E-1,2.477452278E0
7.457471227E1,1.010084867E0,-7.307291031E-1,3.010279655E0
7.457971227E1,9.211097360E-1,-9.855010509E-1,3.356915474E0
7.458471227E1,7.902415395E-1,-1.246658325E0,3.595879555E0
7.458971227E1,6.538201571E-1,-1.471347570E0,3.711489677E0
7.459471227E1,4.617180526E-1,-1.604647636E0,3.784566879E0
7.459971227E1,2.530712783E-1,-1.661327124E0,3.730372429E0
7.460471227E1,1.086145341E-1,-1.675858498E0,3.500724792E0
7.460971227E1,-1.438596845E-2,-1.659323692E0,3.080728531E0
7.461471227E1,-8.324402571E-2,-1.591979265E0,2.513583183E0
7.461971227E1,-1.120807827E-1,-1.440415025E0,1.858599663E0
7.462471227E1,-1.026326120E-1,-1.256957412E0,1.171938896E0
7.462971227E1,-1.089335680E-1,-1.047422409E0,5.553092957E-1
7.463471227E1,-9.906576574E-2,-8.422644734E-1,2.405929565E-2
7.463971227E1,-9.439212084E-2,-7.071726918E-1,-3.953733444E-1
7.464471227E1,-8.487212658E-2,-6.035432816E-1,-7.665443420E-1
7.464971227E1,-5.493521690E-2,-4.958612323E-1,-1.110311508E0
7.465471227E1,-4.274401069E-2,-3.924058676E-1,-1.421392441E0
7.465971227E1,-2.641457319E-2,-2.891536355E-1,-1.733673096E0
7.466471227E1,-6.793247163E-2,-2.065854073E-1,-2.037593842E0
7.466971227E1,-1.374886334E-1,-1.174274683E-1,-2.327507019E0
7.467471227E1,-2.111737877E-1,-7.740706205E-2,-2.537275314E0
7.467971227E1,-3.024489284E-1,-7.313257456E-2,-2.729999542E0
7.468471227E1,-4.063713849E-1,-7.503592968E-2,-2.887454033E0
7.468971227E1,-4.759016633E-1,-1.015159488E-1,-3.012189865E0
7.469471227E1,-5.176574588E-1,-1.198336482E-1,-3.093212128E0
7.469971227E1,-5.258210897E-1,-1.124057770E-1,-3.229735374E0
7.470471227E1,-5.802587867E-1,-1.156067848E-1,-3.373125076E0
7.470971227E1,-6.123557091E-1,-1.074634194E-1,-3.492169380E0
7.471471227E1,-6.167630553E-1,-7.188898325E-2,-3.616946220E0
7.471971227E1,-6.040400863E-1,-3.597319126E-2,-3.729526520E0
7.472471227E1,-5.783299804E-1,6.657242775E-3,-3.832477570E0
7.472971227E1,-5.626527667E-1,3.332710266E-2,-3.949256897E0
7.473471227E1,-5.457103252E-1,5.727440119E-2,-4.015817642E0
7.473971227E1,-5.365299582E-1,7.486677170E-2,-4.050557137E0
7.474471227E1,-4.951566458E-1,1.113814116E-1,-4.036825657E0
7.474971227E1,-4.298114181E-1,1.460415125E-1,-3.989057541E0
7.475471227E1,-3.432456553E-1,1.970736384E-1,-3.946570396E0
7.475971227E1,-2.684094310E-1,2.610434890E-1,-3.846311569E0
7.476471227E1,-1.855519414E-1,3.094217777E-1,-3.691638947E0
7.476971227E1,-1.186477840E-1,3.580708504E-1,-3.509961128E0
7.477471227E1,-5.503196269E-2,4.152330160E-1,-3.325706005E0
7.477971227E1,-2.833366394E-2,4.799172878E-1,-3.126705170E0
7.478471227E1,-2.090880275E-2,5.213828087E-1,-2.968272209E0
7.478971227E1,-3.751140460E-2,5.567665100E-1,-2.844899178E0
7.479471227E1,-6.408049911E-2,5.787340403E-1,-2.760918617E0
7.479971227E1,-8.083252609E-2,5.764111280E-1,-2.697350502E0
7.480471227E1,-1.187782288E-1,5.732825994E-1,-2.655868053E0
7.480971227E1,-2.017587721E-1,5.572383404E-1,-2.576828957E0
7.481471227E1,-3.057173789E-1,5.163134336E-1,-2.458146095E0
7.481971227E1,-3.991026878E-1,4.538933039E-1,-2.338935375E0
7.482471227E1,-5.089510679E-1,3.667248487E-1,-2.215878010E0
7.482971227E1,-6.030167341E-1,2.587360144E-1,-2.102426529E0
7.483471227E1,-6.602251530E-1,1.820268631E-1,-1.984589100E0
7.483971227E1,-7.134017944E-1,1.250971556E-1,-1.854908943E0
7.484471227E1,-7.766656280E-1,1.051805019E-1,-1.723295212E0
7.484971227E1,-8.411332369E-1,1.325526237E-1,-1.620728493E0
7.485471227E1,-9.007539153E-1,1.790958643E-1,-1.547183037E0
7.485971227E1,-9.992972612E-1,2.268779278E-1,-1.498974800E0
7.486471227E1,-1.093476057E0,2.568398714E-1,-1.432312965E0
7.486971227E1,-1.162401080E0,2.888976336E-1,-1.366468430E0
7.487471227E1,-1.188293695E0,2.978152037E-1,-1.249233246E0
7.487971227E1,-1.134021640E0,2.924076319E-1,-1.155873299E0
7.488471227E1,-1.015266895E0,2.747700214E-1,-1.049829483E0
7.488971227E1,-8.256112933E-1,2.915203571E-1,-9.400854111E-1
7.489471227E1,-5.805379152E-1,3.247383833E-1,-7.993431091E-1
7.489971227E1,-3.312233090E-1,4.052697420E-1,-6.387557983E-1
7.490471227E1,-6.329324096E-2,5.068267584E-1,-4.523544312E-1
7.490971227E1,1.674914509E-1,5.882319212E-1,-2.211952209E-1
7.491471227E1,3.512496352E-1,6.213699579E-1,-2.847671509E-3
7.491971227E1,4.596009851E-1,5.890269279E-1,2.056264877E-1
7.492471227E1,5.265083909E-1,5.016103983E-1,4.583320618E-1
7.492971227E1,5.512496829E-1,3.898774385E-1,7.684383392E-1
7.493471227E1,4.923408926E-1,2.624989748E-1,1.138085365E0
7.493971227E1,3.797487319E-1,1.343492270E-1,1.521843910E0
7.494471227E1,2.352474332E-1,6.370544434E-3,1.941198349E0
7.494971227E1,6.412860751E-2,-5.861485004E-2,2.336743355E0
7.495471227E1,-1.026469767E-1,-6.935441494E-2,2.621126175E0
7.495971227E1,-2.799803615E-1,-4.980397224E-2,2.783060074E0
7.496471227E1,-3.889373839E-1,4.503965378E-3,2.877385139E0
7.496971227E1,-4.205987453E-1,5.456328392E-3,2.817893982E0
7.497471227E1,-3.882995546E-1,-3.167331219E-2,2.797960281E0
7.497971227E1,-3.043096662E-1,-5.487751961E-2,2.853920937E0
7.498471227E1,-2.030984908E-1,-7.407402992E-2,2.955248833E0
7.498971227E1,-1.239038408E-1,-3.447031975E-2,3.172720909E0
7.499471227E1,-9.811940789E-2,4.872775078E-2,3.433824539E0
7.499971227E1,-7.805961370E-2,1.414866447E-1,3.667020798E0
7.500471227E1,3.089606762E-3,1.531949043E-1,3.925880432E0
7.500971227E1,7.084083557E-2,9.522330761E-2,4.158025742E0
7.501471227E1,1.549348235E-1,-4.133093357E-2,4.546100616E0
7.501971227E1,2.465408742E-1,-2.766479254E-1,4.913399696E0
7.502471227E1,3.001209497E-1,-5.498687029E-1,5.318475723E0
7.502971227E1,3.548170924E-1,-7.304189205E-1,5.733293533E0
7.503471227E1,3.812383413E-1,-7.703422904E-1,6.083539009E0
7.503971227E1,3.752696514E-1,-6.739777923E-1,6.411155701E0
7.504471227E1,3.273125887E-1,-4.902582169E-1,6.511476517E0
7.504971227E1,2.959487438E-1,-2.623193860E-1,6.272478104E0
7.505471227E1,2.828430235E-1,-1.023697853E-2,5.730752945E0
7.505971227E1,2.609695196E-1,1.990628839E-1,4.850787163E0
7.506471227E1,2.666022480E-1,3.441401720E-1,3.842115402E0
7.506971227E1,3.325487375E-1,4.232360721E-1,2.807615280E0
7.507471227E1,4.157699347E-1,3.990577459E-1,1.967843056E0
7.507971227E1,5.440987349E-1,3.310205936E-1,1.278224945E0
7.508471227E1,7.320716381E-1,2.037107944E-1,7.852840424E-1
7.508971227E1,9.169458151E-1,4.633367062E-2,4.588108063E-1
7.509471227E1,1.122009754E0,-1.225353479E-1,3.278942108E-1
7.509971227E1,1.288674474E0,-2.668414116E-1,4.211273193E-1
7.510471227E1,1.468429565E0,-4.001513124E-1,7.525405884E-1
7.510971227E1,1.676656008E0,-5.182965398E-1,1.265241623E0
7.511471227E1,1.906639814E0,-6.661711931E-1,1.845109940E0
7.511971227E1,2.157072783E0,-8.011268377E-1,2.318628311E0
7.512471227E1,2.344513893E0,-9.214448929E-1,2.593080521E0
7.512971227E1,2.472965002E0,-1.038866758E0,2.640344620E0
7.513471227E1,2.518704176E0,-1.130168557E0,2.542160034E0
7.513971227E1,2.521069050E0,-1.190627456E0,2.368447304E0
7.514471227E1,2.499677181E0,-1.211180449E0,2.101572990E0
7.514971227E1,2.475527763E0,-1.195048928E0,1.781378746E0
7.515471227E1,2.449817896E0,-1.180908680E0,1.390305519E0
7.515971227E1,2.404690981E0,-1.168397784E0,9.465875626E-1
7.516471227E1,2.334035397E0,-1.162317634E0,4.973678589E-1
7.516971227E1,2.235421181E0,-1.146997690E0,9.324836731E-2
7.517471227E1,2.114072323E0,-1.102143526E0,-3.229818344E-1
7.517971227E1,1.994338751E0,-1.035755396E0,-6.933488846E-1
7.518471227E1,1.862220049E0,-9.582362771E-1,-1.004912376E0
7.518971227E1,1.767579079E0,-9.153790474E-1,-1.247078896E0
7.519471227E1,1.667131662E0,-8.741276264E-1,-1.426489830E0
7.519971227E1,1.575455427E0,-8.406417370E-1,-1.611769676E0
7.520471227E1,1.447275639E0,-7.656236887E-1,-1.772010803E0
7.520971227E1,1.350546598E0,-6.973677874E-1,-1.945478916E0
7.521471227E1,1.229532123E0,-6.294420958E-1,-2.205515862E0
7.521971227E1,1.064473510E0,-5.948679447E-1,-2.474801540E0
7.522471227E1,9.103361964E-1,-5.371013880E-1,-2.750021935E0
7.522971227E1,7.772369385E-1,-4.939914942E-1,-3.028499603E0
7.523471227E1,6.149139404E-1,-4.616039991E-1,-3.308655262E0
7.523971227E1,4.629590511E-1,-4.258978367E-1,-3.578136921E0
7.524471227E1,3.386419713E-1,-3.847417831E-1,-3.832194805E0
7.524971227E1,2.329876721E-1,-3.651720285E-1,-4.057811737E0
7.525471227E1,1.477659047E-1,-3.133413792E-1,-4.261942863E0
7.525971227E1,6.105774641E-2,-2.977294922E-1,-4.440700054E0
7.526471227E1,-2.021914721E-2,-2.598229647E-1,-4.574092388E0
7.526971227E1,-1.000464857E-1,-2.046228647E-1,-4.680998325E0
7.527471227E1,-1.805922985E-1,-1.682953835E-1,-4.721324921E0
7.527971227E1,-2.504566014E-1,-1.421494484E-1,-4.731819153E0
7.528471227E1,-2.919662595E-1,-1.146197319E-1,-4.719442844E0
7.528971227E1,-3.336978853E-1,-9.210443497E-2,-4.669994831E0
7.529471227E1,-3.545804918E-1,-7.839179039E-2,-4.622930050E0
7.529971227E1,-3.703950346E-1,-6.565368176E-2,-4.564729691E0
7.530471227E1,-3.755967617E-1,-2.614295483E-2,-4.490515232E0
7.530971227E1,-3.601288795E-1,3.978610039E-3,-4.396016121E0
7.531471227E1,-3.408179283E-1,5.345797539E-2,-4.296591759E0
7.531971227E1,-3.395594358E-1,1.071604490E-1,-4.206997871E0
7.532471227E1,-3.333287239E-1,1.338180304E-1,-4.115865707E0
7.532971227E1,-3.007901013E-1,1.401937008E-1,-3.996355057E0
7.533471227E1,-2.369422913E-1,1.698249578E-1,-3.861540794E0
7.533971227E1,-1.473569870E-1,1.856216192E-1,-3.693150520E0
7.534471227E1,-6.488037109E-2,2.046951056E-1,-3.503672600E0
7.534971227E1,2.457824349E-2,1.935907602E-1,-3.278660774E0
7.535471227E1,1.162771583E-1,1.813485622E-1,-3.067553997E0
7.535971227E1,1.913752556E-1,1.377726793E-1,-2.839352131E0
7.536471227E1,2.463922799E-1,1.052829027E-1,-2.602945328E0
7.536971227E1,2.653890550E-1,8.787226677E-2,-2.345257759E0
7.537471227E1,2.198699713E-1,6.939899921E-2,-2.036233902E0
7.537971227E1,1.484396458E-1,4.186999798E-2,-1.769372463E0
7.538471227E1,9.201109409E-3,-7.458329201E-3,-1.494891167E0
7.538971227E1,-1.475455463E-1,-7.890021801E-2,-1.238328934E0
7.539471227E1,-3.036684990E-1,-1.353023052E-1,-1.026986122E0
7.539971227E1,-4.695903957E-1,-1.775791645E-1,-8.597850800E-1
7.540471227E1,-6.339339018E-1,-2.000074387E-1,-7.772674561E-1
7.540971227E1,-8.071546555E-1,-1.807519197E-1,-7.497367859E-1
7.541471227E1,-9.369238615E-1,-1.252495050E-1,-8.234796524E-1
7.541971227E1,-1.037767291E0,-2.368354797E-2,-9.389324188E-1
7.542471227E1,-1.093731403E0,9.664952755E-2,-1.131875038E0
7.542971227E1,-1.082980871E0,2.515305281E-1,-1.328074455E0
7.543471227E1,-1.010709286E0,3.906924725E-1,-1.492141724E0
7.543971227E1,-8.753738403E-1,5.539139509E-1,-1.581647873E0
7.544471227E1,-7.272607088E-1,7.329423428E-1,-1.564824104E0
7.544971227E1,-5.285342932E-1,8.725535870E-1,-1.462621689E0
7.545471227E1,-3.465131819E-1,9.992564917E-1,-1.240597725E0
7.545971227E1,-1.591654420E-1,1.112628341E0,-9.318599701E-1
7.546471227E1,-1.511354744E-2,1.212966204E0,-6.124134064E-1
7.546971227E1,8.611620963E-2,1.244310260E0,-3.234481812E-1
7.547471227E1,1.083549559E-1,1.187779069E0,2.803707123E-2
7.547971227E1,1.667390913E-1,1.171780705E0,4.634294510E-1
7.548471227E1,2.778440714E-1,1.162712455E0,8.460292816E-1
7.548971227E1,3.483896852E-1,1.107116580E0,1.143720627E0
7.549471227E1,3.944559693E-1,9.743361473E-1,1.396698952E0
7.549971227E1,4.490748048E-1,7.934943438E-1,1.631705284E0
7.550471227E1,4.701387584E-1,6.117240191E-1,1.873920441E0
7.550971227E1,4.600930810E-1,4.804816246E-1,2.121093750E0
7.551471227E1,4.392177165E-1,3.927232027E-1,2.379505157E0
7.551971227E1,3.906543851E-1,3.141791821E-1,2.619993210E0
7.552471227E1,2.864177227E-1,3.068783283E-1,2.871036530E0
7.552971227E1,1.100650728E-1,3.881917000E-1,3.125611305E0
7.553471227E1,-6.964534521E-2,5.483413935E-1,3.274925232E0
7.553971227E1,-2.623076141E-1,7.103947401E-1,3.264064789E0
7.554471227E1,-4.167290628E-1,8.189991713E-1,3.140677452E0
7.554971227E1,-5.290064812E-1,8.554689884E-1,2.956122398E0
7.555471227E1,-6.115861535E-1,8.182960749E-1,2.743805885E0
7.555971227E1,-6.450110078E-1,7.712143660E-1,2.642644882E0
7.556471227E1,-6.292728186E-1,7.460316420E-1,2.652427673E0
7.556971227E1,-5.924253464E-1,7.255262136E-1,2.771796227E0
7.557471227E1,-5.217946172E-1,7.057950497E-1,2.993248940E0
7.557971227E1,-4.825670421E-1,6.606205106E-1,3.227824211E0
7.558471227E1,-4.203875065E-1,5.507144332E-1,3.547221184E0
7.558971227E1,-3.224450350E-1,3.671273589E-1,3.946549416E0
7.559471227E1,-2.284170687E-1,1.366116405E-1,4.337339401E0
7.559971227E1,-1.831269264E-1,-7.871788740E-2,4.655465126E0
7.560471227E1,-2.124292403E-1,-2.794131637E-1,4.817643166E0
7.560971227E1,-3.171241283E-1,-3.876438141E-1,4.939775467E0
7.561471227E1,-4.151953459E-1,-4.080478251E-1,4.980711937E0
