"Time (s)","Magnetic field x (µT)","Magnetic field y (µT)","Magnetic field z (µT)"
1.135251673E0,3.001875114E1,7.368750095E0,8.718750000E0
1.145251673E0,3.136875153E1,6.018750191E0,1.006875038E1
1.155251673E0,3.168750191E1,4.968750000E0,1.066875076E1
1.165251673E0,3.195000076E1,6.881250381E0,1.023750019E1
1.175251673E0,3.243750000E1,6.000000000E0,9.618750572E0
1.185251673E0,3.275625229E1,6.881250381E0,8.718750000E0
1.195251673E0,3.324375153E1,6.000000000E0,8.100000381E0
1.205251673E0,3.228750229E1,5.850000381E0,1.021875000E1
1.215251673E0,3.211875153E1,6.750000477E0,9.637500763E0
1.225251673E0,3.241875076E1,6.431250095E0,1.008750057E1
1.235251673E0,3.275625229E1,6.881250381E0,8.718750000E0
1.245251673E0,3.324375153E1,5.700000286E0,8.550000191E0
1.255251673E0,3.354375076E1,5.100000381E0,9.000000000E0
1.265251673E0,3.360000229E1,4.087500095E0,8.700000763E0
1.275251673E0,3.247500229E1,7.200000286E0,7.350000381E0
1.285251673E0,3.328125000E1,4.518750191E0,8.550000191E0
1.295251673E0,3.176250076E1,4.987500191E0,8.550000191E0
1.305251673E0,3.288750076E1,4.406250000E0,6.731250286E0
1.315251673E0,3.253125000E1,5.718750000E0,7.350000381E0
1.325251673E0,3.240000153E1,4.387500286E0,7.931250095E0
1.335251673E0,3.241875076E1,5.137500286E0,6.731250286E0
1.345251673E0,3.033750153E1,4.293750286E0,6.562500477E0
1.355251673E0,2.994375038E1,3.412500143E0,5.643750191E0
1.365251673E0,3.213750076E1,5.156250000E0,5.962500095E0
1.375251673E0,3.067500114E1,4.143750191E0,5.662500381E0
1.385251673E0,2.930625153E1,3.562500238E0,6.262500286E0
1.395251673E0,3.020625114E1,3.412500143E0,6.412500381E0
1.405251673E0,3.013125038E1,2.081250191E0,5.493750095E0
1.415251673E0,2.994375038E1,3.412500143E0,5.643750191E0
1.425251673E0,2.853750038E1,4.012500286E0,6.562500477E0
1.435251673E0,2.992500114E1,3.412500143E0,5.962500095E0
1.445251673E0,2.825625038E1,4.031250000E0,5.812500000E0
1.455251673E0,2.771250153E1,1.218750000E0,6.393750191E0
1.465251673E0,2.874375153E1,1.950000048E0,6.693750381E0
1.475251673E0,2.958750153E1,3.993750095E0,6.262500286E0
1.485251673E0,2.868750191E1,3.712500095E0,6.712500095E0
1.495251673E0,2.763750076E1,3.731250048E0,6.412500381E0
1.505251673E0,2.718750191E1,4.931250095E0,5.212500095E0
1.515251673E0,2.630625153E1,5.081250191E0,4.293750286E0
1.525251673E0,2.655000114E1,2.737500191E0,3.825000048E0
1.535251673E0,2.893125153E1,5.325000286E0,6.581250191E0
1.545251673E0,2.677500153E1,7.425000191E0,6.000000000E0
1.555251673E0,2.793750191E1,5.212500095E0,4.912500381E0
1.565251673E0,2.694375038E1,8.025000572E0,5.081250191E0
1.575251673E0,2.701875114E1,6.112500191E0,4.762500286E0
1.585251673E0,2.610000038E1,7.743750095E0,3.412500143E0
1.595251673E0,2.784375191E1,8.906250000E0,4.181250095E0
1.605251673E0,2.632500076E1,1.025625038E1,3.431250095E0
1.615251673E0,2.619375038E1,8.625000000E0,4.331250191E0
1.625251673E0,2.709375191E1,1.025625038E1,2.681250095E0
1.635251673E0,2.833125114E1,9.937500000E0,2.381250143E0
1.645251673E0,2.833125114E1,1.068750000E1,1.631250024E0
1.655251673E0,2.857500076E1,1.140000057E1,2.700000048E0
1.665251673E0,2.730000114E1,1.260000038E1,3.618750095E0
1.675251673E0,2.711250114E1,1.068750000E1,1.931250095E0
1.685251673E0,2.677500153E1,1.406250095E1,4.387500286E0
1.695251673E0,2.752500153E1,1.376250076E1,4.837500095E0
1.705251673E0,2.850000191E1,1.243125057E1,4.218750000E0
1.715251673E0,2.746875191E1,1.449375057E1,5.906250000E0
1.725251673E0,2.808750153E1,1.462500095E1,5.306250095E0
1.735251673E0,2.917500114E1,1.389375019E1,4.987500191E0
1.745251673E0,3.052500153E1,1.593750095E1,3.656250238E0
1.755251673E0,2.838750076E1,1.610625076E1,3.956250191E0
1.765251673E0,2.876250076E1,1.713750076E1,5.325000286E0
1.775251673E0,2.876250076E1,1.756875038E1,5.025000095E0
1.785251673E0,2.835000038E1,1.891875076E1,2.456250191E0
1.795251673E0,2.818125153E1,1.728750038E1,4.425000191E0
1.805251673E0,2.977500153E1,1.888125038E1,5.043750286E0
1.815251673E0,3.056250191E1,2.081250000E1,2.475000143E0
1.825251673E0,2.476875114E1,1.415625095E1,-3.506250143E0
1.835251673E0,2.171250153E1,1.715625000E1,-5.287500381E0
1.845251673E0,2.593125153E1,1.974375153E1,-2.831250191E0
1.855251673E0,2.979375076E1,2.038125038E1,3.243750095E0
1.865251673E0,3.142500114E1,2.167500114E1,2.943750143E0
1.875251673E0,3.217500305E1,2.167500114E1,2.943750143E0
1.885251673E0,3.213750076E1,2.418750191E1,1.912500024E0
1.895251673E0,3.185625076E1,2.315625000E1,1.893750072E0
1.905251673E0,3.174375153E1,2.154375076E1,2.493750095E0
1.915251673E0,3.335625076E1,2.313750076E1,2.193750143E0
1.925251673E0,3.300000000E1,2.197500038E1,6.750000119E-1
1.935251673E0,3.271875000E1,2.049375153E1,1.425000072E0
1.945251673E0,3.300000000E1,2.049375153E1,1.875000119E0
1.955251673E0,3.315000153E1,1.845000076E1,-8.812500238E-1
1.965251673E0,3.183750153E1,2.081250000E1,2.062500119E-1
1.975251673E0,3.264375305E1,1.815000153E1,1.237500072E0
1.985251673E0,3.189375114E1,1.786875153E1,1.237500072E0
1.995251673E0,3.086250114E1,1.728750038E1,1.087500095E0
2.005251673E0,3.110625076E1,1.711875153E1,3.206250191E0
2.015251673E0,2.979375076E1,1.522500038E1,3.637500048E0
2.025251673E0,2.990625191E1,1.256250095E1,2.550000191E0
2.035251673E0,2.874375153E1,1.449375057E1,4.087500095E0
2.045251673E0,3.016875076E1,1.196250057E1,4.368750095E0
2.055251673E0,2.820000076E1,1.168125057E1,4.968750000E0
2.065251673E0,2.891250038E1,1.063125038E1,6.787500381E0
2.075251673E0,2.943750191E1,9.750000000E0,5.568750381E0
2.085251673E0,2.838750076E1,9.318750381E0,5.550000191E0
2.095251673E0,2.885625076E1,9.018750191E0,5.550000191E0
2.105251673E0,2.737500191E1,8.006250381E0,5.850000381E0
2.115251673E0,2.677500153E1,6.975000381E0,6.450000286E0
2.125251673E0,2.611875153E1,8.306250572E0,6.600000381E0
2.135251673E0,2.763750076E1,8.587500572E0,6.618750095E0
2.145251673E0,2.613750076E1,7.575000286E0,7.050000191E0
2.155251673E0,2.703750038E1,6.975000381E0,7.968750477E0
2.165251673E0,2.844375038E1,7.556250095E0,5.850000381E0
2.175251673E0,2.683125114E1,6.693750381E0,5.231250286E0
2.185251673E0,2.598750114E1,5.643750191E0,9.000000000E0
2.195251673E0,2.705625153E1,6.375000477E0,7.500000477E0
2.205251673E0,2.701875114E1,6.656250477E0,8.718750000E0
2.215251673E0,2.816250038E1,6.637500286E0,1.053750038E1
2.225251673E0,2.701875114E1,6.375000477E0,9.018750191E0
2.235251673E0,2.731875038E1,5.025000095E0,1.006875038E1
2.245251673E0,2.896875191E1,4.856250286E0,1.051875019E1
2.255251673E0,2.767500114E1,3.993750095E0,9.600000381E0
2.265251673E0,2.705625153E1,4.443750381E0,9.750000000E0
2.275251673E0,2.679375076E1,6.056250095E0,1.143750000E1
2.285251673E0,2.761875153E1,4.275000095E0,1.111875057E1
2.295251673E0,2.829375076E1,6.487500191E0,1.113750076E1
2.305251673E0,2.992500114E1,7.650000095E0,1.100625038E1
2.315251673E0,2.758125114E1,6.056250095E0,1.068750000E1
2.325251673E0,2.902500153E1,6.018750191E0,1.265625095E1
2.335251673E0,2.844375038E1,6.337500095E0,1.128750038E1
2.345251673E0,2.735625076E1,5.156250000E0,1.355625057E1
2.355251673E0,2.808750153E1,6.318750381E0,1.325625038E1
2.365251673E0,2.823750114E1,5.718750000E0,1.370625019E1
2.375251673E0,2.816250038E1,4.106250286E0,1.323750019E1
2.385251673E0,2.930625153E1,4.518750191E0,1.492500019E1
2.395251673E0,2.846250153E1,3.356250048E0,1.398750019E1
2.405251673E0,2.799375153E1,4.556250095E0,1.293750095E1
2.415251673E0,3.045000076E1,3.637500048E0,1.278750038E1
2.425251673E0,2.893125153E1,2.625000000E0,1.398750019E1
2.435251673E0,2.966250038E1,3.337500095E0,1.430625057E1
2.445251673E0,2.816250038E1,4.106250286E0,1.278750038E1
2.455251673E0,2.908125114E1,3.206250191E0,1.368750095E1
2.465251673E0,2.801250076E1,2.475000143E0,1.443750095E1
2.475251673E0,2.904375076E1,3.506250143E0,1.415625095E1
2.485251673E0,2.806875038E1,2.043750048E0,1.336875057E1
2.495251673E0,2.769375038E1,3.375000238E0,1.430625057E1
2.505251673E0,2.840625191E1,1.012500048E0,1.336875057E1
2.515251673E0,2.823750114E1,1.893750072E0,1.276875019E1
2.525251673E0,2.825625038E1,1.612500072E0,1.276875019E1
2.535251673E0,2.887500191E1,1.312500000E0,1.215000057E1
2.545251673E0,2.805000114E1,2.793750048E0,1.291875076E1
2.555251673E0,2.698125076E1,3.393750191E0,1.278750038E1
2.565251673E0,2.653125191E1,1.762500048E0,1.413750076E1
2.575251673E0,2.718750191E1,5.006250381E0,1.415625095E1
2.585251673E0,2.694375038E1,3.375000238E0,1.430625057E1
2.595251673E0,2.694375038E1,3.375000238E0,1.430625057E1
2.605251673E0,2.806875038E1,2.493750095E0,1.291875076E1
2.615251673E0,2.673750114E1,4.256250381E0,1.490625095E1
2.625251673E0,2.641875076E1,5.006250381E0,1.445625019E1
2.635251673E0,2.679375076E1,3.975000143E0,1.368750095E1
2.645251673E0,2.542500114E1,3.693750143E0,1.400625038E1
2.655251673E0,2.542500114E1,3.693750143E0,1.400625038E1
2.665251673E0,2.628750038E1,1.181250095E0,1.321875095E1
2.675251673E0,2.628750038E1,1.181250095E0,1.321875095E1
2.685251673E0,2.797500038E1,4.256250381E0,1.415625095E1
2.695251673E0,2.548125076E1,1.931250095E0,1.398750019E1
2.705251673E0,2.688750076E1,2.512500048E0,1.186875057E1
2.715251673E0,2.688750076E1,2.512500048E0,1.186875057E1
2.725251673E0,2.666250038E1,2.943750143E0,1.353750038E1
2.735251673E0,2.471250153E1,3.412500143E0,1.278750038E1
2.745251673E0,2.578125191E1,2.812500000E0,1.338750076E1
2.755251673E0,2.610000038E1,2.812500000E0,1.291875076E1
2.765251673E0,2.461875153E1,2.831250191E0,1.186875057E1
2.775251673E0,2.653125191E1,2.062500000E0,1.413750076E1
2.785251673E0,2.604375076E1,4.293750286E0,1.293750095E1
2.795251673E0,2.851875114E1,3.675000191E0,1.201875019E1
2.805251673E0,2.724375153E1,3.975000143E0,1.338750076E1
2.815251673E0,2.553750038E1,2.681250095E0,1.125000000E1
2.825251673E0,2.593125153E1,4.443750381E0,1.173750019E1
2.835251673E0,2.598750114E1,2.681250095E0,1.171875000E1
2.845251673E0,2.613750076E1,4.012500286E0,1.035000038E1
2.855251673E0,2.598750114E1,4.462500095E0,9.750000000E0
2.865251673E0,2.630625153E1,3.412500143E0,1.050000000E1
2.875251673E0,2.608125114E1,4.293750286E0,1.188750076E1
2.885251673E0,2.701875114E1,4.143750191E0,1.126875019E1
2.895251673E0,2.512500191E1,4.893750191E0,1.278750038E1
2.905251673E0,2.696250153E1,5.606250286E0,1.128750038E1
2.915251673E0,2.520000076E1,4.162500381E0,1.096875000E1
2.925251673E0,2.625000191E1,4.893750191E0,1.096875000E1
2.935251673E0,2.574375153E1,6.525000095E0,1.068750000E1
2.945251673E0,2.514375114E1,5.643750191E0,1.128750038E1
2.955251673E0,2.666250038E1,5.906250000E0,1.098750019E1
2.965251673E0,2.653125191E1,4.575000286E0,1.188750076E1
2.975251673E0,2.499375153E1,4.293750286E0,1.263750076E1
2.985251673E0,2.587500191E1,5.625000000E0,1.250625038E1
2.995251673E0,2.512500191E1,4.893750191E0,1.278750038E1
3.005251673E0,2.525625038E1,6.506250381E0,1.190625000E1
3.015251673E0,2.456250191E1,4.012500286E0,1.218750095E1
3.025251673E0,2.544375038E1,4.443750381E0,1.278750038E1
3.035251673E0,2.548125076E1,3.412500143E0,1.278750038E1
3.045251673E0,2.668125153E1,4.143750191E0,1.203750038E1
3.055251673E0,2.591250038E1,4.143750191E0,1.278750038E1
3.065251673E0,2.585625076E1,5.175000191E0,1.325625038E1
3.075251673E0,2.465625191E1,2.550000191E0,1.065000057E1
3.085251673E0,2.587500191E1,5.175000191E0,1.280625057E1
3.095251673E0,2.591250038E1,4.143750191E0,1.248750019E1
3.105251673E0,2.572500038E1,5.025000095E0,1.263750076E1
3.115251673E0,2.510625076E1,4.875000000E0,1.325625038E1
3.125251673E0,2.589375114E1,5.925000191E0,1.128750038E1
3.135251673E0,2.606250191E1,5.325000286E0,1.143750000E1
3.145251673E0,2.456250191E1,5.062500000E0,1.111875057E1
3.155251673E0,2.467500114E1,6.375000477E0,1.098750019E1
3.165251673E0,2.520000076E1,4.162500381E0,1.096875000E1
3.175251673E0,2.514375114E1,4.893750191E0,1.248750019E1
3.185251673E0,2.456250191E1,5.062500000E0,1.111875057E1
3.195251673E0,2.574375153E1,5.325000286E0,1.188750076E1
3.205251673E0,2.491875076E1,6.806250095E0,1.265625095E1
3.215251673E0,2.623125076E1,5.925000191E0,1.021875000E1
3.225251673E0,2.621250153E1,4.143750191E0,1.248750019E1
3.235251673E0,2.458125114E1,4.312500000E0,1.141875076E1
3.245251673E0,2.475000191E1,3.731250048E0,1.126875019E1
3.255251673E0,2.666250038E1,4.875000000E0,1.203750038E1
3.265251673E0,2.325000000E1,3.000000000E0,1.201875019E1
3.275251673E0,2.450625038E1,4.293750286E0,1.370625019E1
3.285251673E0,2.527500153E1,5.025000095E0,1.263750076E1
3.295251673E0,2.356875038E1,4.893750191E0,1.430625057E1
3.305251673E0,2.415000153E1,5.025000095E0,1.492500019E1
3.315251673E0,2.437500191E1,4.893750191E0,1.278750038E1
3.325251673E0,2.456250191E1,4.425000191E0,1.657500076E1
3.335251673E0,2.418750191E1,4.293750286E0,1.415625095E1
3.345251673E0,2.383125114E1,5.175000191E0,1.507500076E1
3.355251673E0,2.512500191E1,4.143750191E0,1.353750038E1
3.365251673E0,2.304375076E1,4.631250381E0,1.188750076E1
3.375251673E0,2.418750191E1,5.775000095E0,1.265625095E1
3.385251673E0,2.544375038E1,3.693750143E0,1.353750038E1
3.395251673E0,2.392500114E1,5.193750381E0,1.203750038E1
3.405251673E0,2.544375038E1,5.193750381E0,1.173750019E1
3.415251673E0,2.392500114E1,5.943750381E0,1.173750019E1
3.425251673E0,2.514375114E1,4.443750381E0,1.248750019E1
3.435251673E0,2.600625038E1,6.056250095E0,1.220625019E1
3.445251673E0,2.499375153E1,5.775000095E0,1.143750000E1
3.455251673E0,2.426250076E1,4.312500000E0,1.218750095E1
3.465251673E0,2.565000153E1,6.487500191E0,1.372500038E1
3.475251673E0,2.383125114E1,4.031250000E0,1.186875057E1
3.485251673E0,2.443125153E1,6.056250095E0,1.417500019E1
3.495251673E0,2.424375153E1,7.387500286E0,1.402500057E1
3.505251673E0,2.506875038E1,4.425000191E0,1.475625038E1
3.515251673E0,2.446875191E1,5.025000095E0,1.445625019E1
3.525251673E0,2.454375076E1,4.593750000E0,1.263750076E1
3.535251673E0,2.448750114E1,5.043750286E0,1.340625095E1
3.545251673E0,2.615625191E1,5.156250000E0,1.355625057E1
3.555251673E0,2.544375038E1,4.443750381E0,1.278750038E1
3.565251673E0,2.580000114E1,3.562500238E0,1.216875076E1
3.575251673E0,2.431875038E1,5.925000191E0,1.325625038E1
3.585251673E0,2.533125114E1,4.612500191E0,1.111875057E1
3.595251673E0,2.388750076E1,4.443750381E0,1.430625057E1
3.605251673E0,2.595000076E1,4.162500381E0,1.126875019E1
3.615251673E0,2.446875191E1,5.325000286E0,1.370625019E1
3.625251673E0,2.373750114E1,5.793750286E0,1.295625019E1
3.635251673E0,2.270625114E1,5.062500000E0,1.263750076E1
3.645251673E0,2.585625076E1,5.906250000E0,1.250625038E1
3.655251673E0,2.538750076E1,7.387500286E0,1.175625038E1
3.665251673E0,2.570625114E1,6.506250381E0,1.220625019E1
3.675251673E0,2.469375038E1,4.443750381E0,1.278750038E1
3.685251673E0,2.356875038E1,5.925000191E0,1.325625038E1
3.695251673E0,2.542500114E1,3.393750191E0,1.430625057E1
3.705251673E0,2.461875153E1,5.925000191E0,1.325625038E1
3.715251673E0,2.386875153E1,4.893750191E0,1.400625038E1
3.725251673E0,2.431875038E1,6.375000477E0,1.280625057E1
3.735251673E0,2.490000153E1,7.256250381E0,1.267500019E1
3.745251673E0,2.422500038E1,4.012500286E0,1.338750076E1
3.755251673E0,2.270625114E1,5.362500191E0,1.218750095E1
3.765251673E0,2.439375114E1,4.462500095E0,1.248750019E1
3.775251673E0,2.529375076E1,3.543750048E0,1.368750095E1
3.785251673E0,2.471250153E1,5.193750381E0,1.128750038E1
3.795251673E0,2.465625191E1,5.625000000E0,1.280625057E1
3.805251673E0,2.206875038E1,4.912500381E0,1.355625057E1
3.815251673E0,2.589375114E1,4.443750381E0,1.278750038E1
3.825251673E0,2.452500153E1,3.562500238E0,1.415625095E1
3.835251673E0,2.437500191E1,4.443750381E0,1.323750019E1
3.845251673E0,2.360625076E1,4.462500095E0,1.323750019E1
3.855251673E0,2.503125191E1,4.425000191E0,1.612500000E1
3.865251673E0,2.450625038E1,3.562500238E0,1.445625019E1
3.875251673E0,2.445000076E1,4.181250095E0,1.126875019E1
3.885251673E0,2.454375076E1,4.612500191E0,1.218750095E1
3.895251673E0,2.340000153E1,6.525000095E0,1.342500019E1
3.905251673E0,2.390625000E1,4.462500095E0,1.355625057E1
3.915251673E0,2.433750153E1,4.443750381E0,1.430625057E1
3.925251673E0,2.445000076E1,6.506250381E0,1.342500019E1
3.935251673E0,2.371875000E1,6.525000095E0,1.265625095E1
3.945251673E0,2.390625000E1,4.893750191E0,1.325625038E1
3.955251673E0,2.370000076E1,5.043750286E0,1.445625019E1
3.965251673E0,2.355000114E1,5.625000000E0,1.400625038E1
3.975251673E0,2.375625038E1,4.312500000E0,1.370625019E1
3.985251673E0,2.437500191E1,5.943750381E0,1.173750019E1
3.995251673E0,2.463750076E1,6.956250191E0,1.205625057E1
4.005251673E0,2.304375076E1,7.706250191E0,1.357500076E1
4.015251673E0,2.495625114E1,5.025000095E0,1.340625095E1
4.025251673E0,2.430000114E1,5.625000000E0,1.400625038E1
4.035251673E0,2.306250000E1,5.925000191E0,1.477500057E1
4.045251673E0,2.426250076E1,6.356250286E0,1.477500057E1
4.055251673E0,2.536875153E1,5.175000191E0,1.430625057E1
4.065251673E0,2.433750153E1,4.893750191E0,1.355625057E1
4.075251673E0,2.360625076E1,3.712500095E0,1.430625057E1
4.085251673E0,2.452500153E1,4.012500286E0,1.338750076E1
4.095251673E0,2.525625038E1,4.293750286E0,1.415625095E1
4.105251673E0,2.418750191E1,5.043750286E0,1.340625095E1
4.115251673E0,2.469375038E1,3.412500143E0,1.323750019E1
4.125251673E0,2.505000114E1,3.281250238E0,1.186875057E1
4.135251673E0,2.503125191E1,4.612500191E0,1.111875057E1
4.145251673E0,2.625000191E1,3.412500143E0,1.201875019E1
4.155251673E0,2.390625000E1,4.462500095E0,1.355625057E1
4.165251673E0,2.467500114E1,5.643750191E0,1.203750038E1
4.175251673E0,2.499375153E1,4.593750000E0,1.263750076E1
4.185251673E0,2.433750153E1,4.443750381E0,1.400625038E1
4.195251673E0,2.173125076E1,5.943750381E0,1.402500057E1
4.205251673E0,2.418750191E1,4.293750286E0,1.445625019E1
4.215251673E0,2.341875076E1,6.093750477E0,1.295625019E1
4.225251673E0,2.568750191E1,5.756250381E0,1.340625095E1
4.235251673E0,2.529375076E1,3.562500238E0,1.338750076E1
4.245251673E0,2.392500114E1,4.893750191E0,1.278750038E1
4.255251673E0,2.572500038E1,6.075000286E0,1.188750076E1
4.265251673E0,2.469375038E1,5.943750381E0,1.098750019E1
4.275251673E0,2.469375038E1,4.462500095E0,1.248750019E1
4.285251673E0,2.458125114E1,5.906250000E0,1.477500057E1
4.295251673E0,2.386875153E1,7.425000191E0,1.175625038E1
4.305251673E0,2.452500153E1,3.562500238E0,1.368750095E1
4.315251673E0,2.608125114E1,5.887500286E0,1.477500057E1
4.325251673E0,2.448750114E1,3.993750095E0,1.445625019E1
4.335251673E0,2.424375153E1,3.562500238E0,1.338750076E1
4.345251673E0,2.272500038E1,4.331250191E0,1.293750095E1
4.355251673E0,2.358750153E1,5.943750381E0,1.250625038E1
4.365251673E0,2.611875153E1,5.606250286E0,1.432500076E1
4.375251673E0,2.416875076E1,5.775000095E0,1.370625019E1
4.385251673E0,2.510625076E1,4.875000000E0,1.355625057E1
4.395251673E0,2.465625191E1,4.443750381E0,1.355625057E1
4.405251673E0,2.565000153E1,6.487500191E0,1.372500038E1
4.415251673E0,2.437500191E1,4.162500381E0,1.323750019E1
4.425251673E0,2.373750114E1,5.043750286E0,1.370625019E1
4.435251673E0,2.516250038E1,4.143750191E0,1.248750019E1
4.445251673E0,2.508750153E1,6.356250286E0,1.250625038E1
4.455251673E0,2.448750114E1,3.000000000E0,1.095000076E1
4.465251673E0,2.394375038E1,5.643750191E0,1.128750038E1
4.475251673E0,2.448750114E1,5.775000095E0,1.295625019E1
4.485251673E0,2.604375076E1,5.025000095E0,1.218750095E1
4.495251673E0,2.452500153E1,4.293750286E0,1.338750076E1
4.505251673E0,2.433750153E1,4.893750191E0,1.355625057E1
4.515251673E0,2.589375114E1,4.875000000E0,1.248750019E1
4.525251673E0,2.580000114E1,4.012500286E0,1.141875076E1
4.535251673E0,2.373750114E1,5.793750286E0,1.265625095E1
4.545251673E0,2.535000038E1,5.156250000E0,1.477500057E1
4.555251673E0,2.306250000E1,6.675000191E0,1.432500076E1
4.565251673E0,2.355000114E1,5.625000000E0,1.400625038E1
4.575251673E0,2.343750000E1,5.343750000E0,1.340625095E1
4.585251673E0,2.454375076E1,7.387500286E0,1.434375095E1
4.595251673E0,2.353125000E1,5.625000000E0,1.477500057E1
4.605251673E0,2.461875153E1,4.875000000E0,1.430625057E1
4.615251673E0,2.486250114E1,5.306250095E0,1.599375057E1
4.625251673E0,2.463750076E1,4.443750381E0,1.400625038E1
4.635251673E0,2.596875191E1,5.306250095E0,1.447500038E1
4.645251673E0,2.583750153E1,5.175000191E0,1.355625057E1
4.655251673E0,2.653125191E1,4.293750286E0,1.188750076E1
4.665251673E0,2.512500191E1,5.625000000E0,1.203750038E1
4.675251673E0,2.617500114E1,4.425000191E0,1.323750019E1
4.685251673E0,2.576250076E1,5.775000095E0,1.068750000E1
4.695251673E0,2.430000114E1,5.925000191E0,1.402500057E1
4.705251673E0,2.598750114E1,4.575000286E0,1.415625095E1
4.715251673E0,2.587500191E1,4.875000000E0,1.325625038E1
4.725251673E0,2.645625114E1,5.756250381E0,1.265625095E1
4.735251673E0,2.385000038E1,5.925000191E0,1.402500057E1
4.745251673E0,2.497500038E1,5.775000095E0,1.188750076E1
4.755251673E0,2.347500038E1,5.362500191E0,1.218750095E1
4.765251673E0,2.538750076E1,5.906250000E0,1.325625038E1
4.775251673E0,2.493750191E1,5.775000095E0,1.295625019E1
4.785251673E0,2.568750191E1,6.056250095E0,1.295625019E1
4.795251673E0,2.450625038E1,5.775000095E0,1.265625095E1
4.805251673E0,2.600625038E1,6.506250381E0,1.220625019E1
4.815251673E0,2.574375153E1,5.325000286E0,1.188750076E1
4.825251673E0,2.460000038E1,5.625000000E0,1.400625038E1
4.835251673E0,2.572500038E1,5.325000286E0,1.265625095E1
4.845251673E0,2.581875038E1,6.937500477E0,1.250625038E1
4.855251673E0,2.568750191E1,6.806250095E0,1.220625019E1
4.865251673E0,2.375625038E1,4.612500191E0,1.340625095E1
4.875251673E0,2.568750191E1,5.306250095E0,1.370625019E1
4.885251673E0,2.501250076E1,5.606250286E0,1.552500057E1
4.895251673E0,2.581875038E1,6.337500095E0,1.357500076E1
4.905251673E0,2.576250076E1,5.587500095E0,1.552500057E1
4.915251673E0,2.512500191E1,4.143750191E0,1.353750038E1
4.925251673E0,2.428125191E1,5.925000191E0,1.432500076E1
4.935251673E0,2.514375114E1,4.443750381E0,1.278750038E1
4.945251673E0,2.525625038E1,5.325000286E0,1.295625019E1
4.955251673E0,2.544375038E1,4.443750381E0,1.278750038E1
4.965251673E0,2.574375153E1,4.593750000E0,1.263750076E1
4.975251673E0,2.679375076E1,4.575000286E0,1.263750076E1
4.985251673E0,2.718750191E1,5.287500381E0,1.415625095E1
4.995251673E0,2.640000153E1,6.487500191E0,1.372500038E1
5.005251673E0,2.454375076E1,5.343750000E0,1.143750000E1
5.015251673E0,2.656875038E1,5.043750286E0,1.036875057E1
5.025251673E0,2.615625191E1,5.906250000E0,1.250625038E1
5.035251673E0,2.505000114E1,5.606250286E0,1.432500076E1
5.045251673E0,2.505000114E1,5.606250286E0,1.432500076E1
5.055251673E0,2.580000114E1,6.637500286E0,1.357500076E1
5.065251673E0,2.574375153E1,6.918750286E0,1.479375076E1
5.075251673E0,2.581875038E1,6.637500286E0,1.327500057E1
5.085251673E0,2.531250191E1,6.337500095E0,1.509375095E1
5.095251673E0,2.641875076E1,5.306250095E0,1.447500038E1
5.105251673E0,2.463750076E1,5.925000191E0,1.280625057E1
5.115251673E0,2.578125191E1,5.887500286E0,1.507500076E1
5.125251673E0,2.443125153E1,6.056250095E0,1.417500019E1
5.135251673E0,2.461875153E1,6.656250477E0,1.280625057E1
5.145251673E0,2.645625114E1,7.237500191E0,1.115625000E1
5.155251673E0,2.576250076E1,7.668750286E0,1.357500076E1
5.165251673E0,2.677500153E1,5.306250095E0,1.265625095E1
5.175251673E0,2.540625191E1,6.356250286E0,1.175625038E1
5.185251673E0,2.570625114E1,5.325000286E0,1.295625019E1
5.195251673E0,2.572500038E1,5.025000095E0,1.295625019E1
5.205251673E0,2.463750076E1,5.625000000E0,1.325625038E1
5.215251673E0,2.514375114E1,3.712500095E0,1.323750019E1
5.225251673E0,2.679375076E1,5.006250381E0,1.263750076E1
5.235251673E0,2.520000076E1,5.306250095E0,1.492500019E1
5.245251673E0,2.675625038E1,5.756250381E0,1.265625095E1
5.255251673E0,2.606250191E1,6.618750095E0,1.509375095E1
5.265251673E0,2.527500153E1,4.293750286E0,1.338750076E1
5.275251673E0,2.634375191E1,5.718750000E0,1.644375038E1
5.285251673E0,2.722500038E1,6.900000095E0,1.584375095E1
5.295251673E0,2.533125114E1,7.687500477E0,1.282500076E1
5.305251673E0,2.576250076E1,6.337500095E0,1.509375095E1
5.315251673E0,2.683125114E1,6.318750381E0,1.477500057E1
5.325251673E0,2.505000114E1,5.606250286E0,1.432500076E1
5.335251673E0,2.563125038E1,7.518750191E0,1.342500019E1
5.345251673E0,2.638125038E1,6.037500381E0,1.492500019E1
5.355251673E0,2.578125191E1,7.387500286E0,1.327500057E1
5.365251673E0,2.576250076E1,7.368750095E0,1.402500057E1
5.375251673E0,2.683125114E1,7.650000095E0,1.357500076E1
5.385251673E0,2.482500076E1,7.518750191E0,1.494375038E1
5.395251673E0,2.733750153E1,6.337500095E0,1.325625038E1
5.405251673E0,2.713125038E1,8.250000000E0,1.297500038E1
5.415251673E0,2.503125191E1,6.637500286E0,1.402500057E1
5.425251673E0,2.516250038E1,6.787500381E0,1.417500019E1
5.435251673E0,2.521875191E1,5.325000286E0,1.415625095E1
5.445251673E0,2.581875038E1,5.606250286E0,1.402500057E1
5.455251673E0,2.598750114E1,5.006250381E0,1.415625095E1
5.465251673E0,2.501250076E1,6.937500477E0,1.402500057E1
5.475251673E0,2.653125191E1,5.887500286E0,1.507500076E1
