"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
8.225060590E-1,-8.183453679E-1,-1.674975902E-1,9.872786522E0
8.246126740E-1,-8.231309652E-1,-1.579262912E-1,9.863214493E0
8.267192890E-1,-8.327022791E-1,-1.674975902E-1,9.848857880E0
8.288259030E-1,-8.327022791E-1,-1.387837082E-1,9.834501266E0
8.309325700E-1,-8.327022791E-1,-1.579262912E-1,9.820143700E0
8.330391320E-1,-8.374879360E-1,-1.627119333E-1,9.801001549E0
8.351457990E-1,-8.614161611E-1,-1.770688742E-1,9.772287369E0
8.372524140E-1,-8.566305041E-1,-1.962114573E-1,9.767501831E0
8.393590280E-1,-8.901300430E-1,-1.962114573E-1,9.767501831E0
8.414656430E-1,-9.236295223E-1,-2.009970993E-1,9.738788605E0
8.435722570E-1,-9.379864931E-1,-2.153540403E-1,9.724431038E0
8.456789240E-1,-9.523434043E-1,-2.249253243E-1,9.734002113E0
8.477855390E-1,-9.475577474E-1,-2.344966233E-1,9.743574142E0
8.498921530E-1,-9.714859724E-1,-2.392822653E-1,9.743574142E0
8.519987680E-1,-9.667003751E-1,-2.392822653E-1,9.724431038E0
8.541053820E-1,-9.954141974E-1,-2.488535494E-1,9.738788605E0
8.562120490E-1,-1.000199914E0,-2.632105052E-1,9.753145218E0
8.583186640E-1,-1.009771109E0,-2.727817893E-1,9.767501831E0
8.604252780E-1,-1.048056364E0,-2.632105052E-1,9.767501831E0
8.625318930E-1,-1.062413216E0,-2.584248483E-1,9.777072906E0
8.646385070E-1,-1.071984529E0,-2.488535494E-1,9.786644936E0
8.667451740E-1,-1.100698471E0,-2.297109663E-1,9.805787086E0
8.688517890E-1,-1.129412293E0,-2.440679073E-1,9.815358162E0
8.709584030E-1,-1.153340459E0,-2.584248483E-1,9.820143700E0
8.730650180E-1,-1.182054400E0,-2.488535494E-1,9.820143700E0
8.751716320E-1,-1.215553880E0,-2.536391914E-1,9.810572624E0
8.772782990E-1,-1.229910851E0,-2.632105052E-1,9.815358162E0
8.793849140E-1,-1.249053478E0,-2.775674164E-1,9.781859398E0
8.814915280E-1,-1.258624673E0,-2.775674164E-1,9.796216011E0
8.835981430E-1,-1.287338614E0,-3.014956415E-1,9.762716293E0
8.857047570E-1,-1.296909928E0,-2.967100143E-1,9.734002113E0
8.878114240E-1,-1.301695466E0,-2.967100143E-1,9.710074425E0
8.899180390E-1,-1.311266780E0,-2.919243574E-1,9.676574707E0
8.920246010E-1,-1.292124271E0,-2.871387303E-1,9.643074989E0
8.941312680E-1,-1.296909928E0,-2.727817893E-1,9.614361763E0
8.962378820E-1,-1.287338614E0,-2.632105052E-1,9.576076508E0
8.983444970E-1,-1.287338614E0,-2.201396823E-1,9.542576790E0
9.004511120E-1,-1.277767301E0,-2.009970993E-1,9.509077072E0
9.025577260E-1,-1.258624673E0,-1.770688742E-1,9.499505997E0
9.046643930E-1,-1.225125194E0,-1.244267747E-1,9.451649666E0
9.067710070E-1,-1.196411371E0,-7.657032460E-2,9.427721024E0
9.088776220E-1,-1.172483087E0,-2.871387079E-2,9.418149948E0
9.109842370E-1,-1.143769264E0,3.349951655E-2,9.389435768E0
9.130908510E-1,-1.105484009E0,8.614161611E-2,9.389435768E0
9.151975180E-1,-1.091127157E0,1.100698411E-1,9.375079155E0
9.173041320E-1,-1.076770186E0,1.196411327E-1,9.375079155E0
9.194107470E-1,-1.062413216E0,1.435693651E-1,9.389435768E0
9.215173620E-1,-1.062413216E0,1.866401732E-1,9.408578873E0
9.236239760E-1,-1.067198873E0,2.057827413E-1,9.403793335E0
9.257306430E-1,-1.062413216E0,2.009970993E-1,9.427721024E0
9.278372570E-1,-1.057627559E0,2.249253243E-1,9.432506561E0
9.299438720E-1,-1.048056364E0,2.249253243E-1,9.437292099E0
9.320504870E-1,-1.052842021E0,2.249253243E-1,9.461220741E0
9.341571010E-1,-1.043270707E0,2.344966233E-1,9.475577354E0
9.362637160E-1,-1.033699393E0,2.249253243E-1,9.485149384E0
9.383703820E-1,-1.019342422E0,2.344966233E-1,9.489934921E0
9.404769450E-1,-1.014556766E0,2.249253243E-1,9.504291534E0
9.425836120E-1,-1.009771109E0,2.105683982E-1,9.499505997E0
9.446902260E-1,-1.014556766E0,1.962114573E-1,9.513862610E0
9.467968410E-1,-1.038485050E0,1.866401732E-1,9.561718941E0
9.489034550E-1,-1.067198873E0,1.722832322E-1,9.561718941E0
9.510101220E-1,-1.086341500E0,1.483550072E-1,9.571290970E0
9.531167370E-1,-1.105484009E0,1.387837082E-1,9.556933403E0
9.552233510E-1,-1.138983607E0,1.387837082E-1,9.556933403E0
9.573300180E-1,-1.158126116E0,1.387837082E-1,9.552147865E0
9.594366320E-1,-1.205982566E0,1.052841991E-1,9.556933403E0
9.615432470E-1,-1.234696507E0,9.571290761E-2,9.561718941E0
9.636498620E-1,-1.263410330E0,6.221338734E-2,9.595218658E0
9.657564760E-1,-1.296909928E0,4.785645381E-2,9.609575272E0
9.678630910E-1,-1.325623751E0,2.871387079E-2,9.628718376E0
9.699697570E-1,-1.339980721E0,5.264209956E-2,9.671789169E0
9.720763200E-1,-1.383051515E0,2.392822690E-2,9.700503349E0
9.741829870E-1,-1.421336651E0,1.914258115E-2,9.729216576E0
9.762896010E-1,-1.440479279E0,1.914258115E-2,9.767501831E0
9.783962160E-1,-1.454836130E0,2.871387079E-2,9.781859398E0
9.805028300E-1,-1.454836130E0,2.871387079E-2,9.810572624E0
9.826094970E-1,-1.483550072E0,2.392822690E-2,9.829715729E0
9.847160590E-1,-1.450050473E0,4.785645381E-2,9.848857880E0
9.868227260E-1,-1.483550072E0,5.264209956E-2,9.853643417E0
9.889293410E-1,-1.473978758E0,5.264209956E-2,9.853643417E0
9.910359550E-1,-1.469193101E0,5.742774159E-2,9.829715729E0
9.931425700E-1,-1.473978758E0,6.221338734E-2,9.824930191E0
9.952491840E-1,-1.469193101E0,4.307080805E-2,9.801001549E0
9.973558510E-1,-1.459621787E0,4.307080805E-2,9.801001549E0
9.994624660E-1,-1.450050473E0,3.828516230E-2,9.757930756E0
1.001569080E0,-1.406979680E0,4.307080805E-2,9.710074425E0
1.003675695E0,-1.344766378E0,5.264209956E-2,9.662218094E0
1.005782309E0,-1.282552958E0,7.178468257E-2,9.623932838E0
1.007888976E0,-1.220339537E0,1.052841991E-1,9.590433121E0
1.009995591E0,-1.153340459E0,1.244267747E-1,9.580862045E0
1.012102205E0,-1.076770186E0,1.579262912E-1,9.585647583E0
1.014208820E0,-1.019342422E0,1.531406492E-1,9.566504478E0
1.016315434E0,-9.619147182E-1,1.722832322E-1,9.595218658E0
1.018422101E0,-9.236295223E-1,1.914258152E-1,9.590433121E0
1.020528716E0,-9.092726111E-1,1.962114573E-1,9.590433121E0
1.022635330E0,-8.853443861E-1,1.914258152E-1,9.643074989E0
1.024741945E0,-8.757730722E-1,1.674975902E-1,9.647860527E0
1.026848559E0,-8.853443861E-1,1.674975902E-1,9.667003632E0
1.028955174E0,-8.757730722E-1,1.627119333E-1,9.690931320E0
1.031061841E0,-8.805587292E-1,1.483550072E-1,9.734002113E0
1.033168455E0,-9.044869542E-1,1.292124242E-1,9.753145218E0
1.035275070E0,-1.009771109E0,5.264209956E-2,9.772287369E0
1.037381684E0,-1.076770186E0,-1.435693540E-2,9.710074425E0
1.039488299E0,-1.134197950E0,-7.178468257E-2,9.681360245E0
1.041594966E0,-1.167697430E0,-1.052841991E-1,9.671789169E0
1.043701528E0,-1.220339537E0,-1.244267747E-1,9.714859962E0
1.045808195E0,-1.249053478E0,-1.292124242E-1,9.734002113E0
1.047914809E0,-1.292124271E0,-1.196411327E-1,9.791430473E0
1.050021424E0,-1.339980721E0,-1.148554832E-1,9.877572060E0
1.052128039E0,-1.368694544E0,-1.244267747E-1,9.954142570E0
1.054234705E0,-1.359123230E0,-9.571290761E-2,1.000678444E1
1.056341320E0,-1.373480201E0,-8.135596663E-2,1.010249710E1
1.058447934E0,-1.363908887E0,-5.264209956E-2,1.014078236E1
1.060554549E0,-1.339980721E0,-4.785645381E-2,1.021735287E1
1.062661164E0,-1.349551916E0,-2.871387079E-2,1.027956581E1
1.064767778E0,-1.359123230E0,-3.349951655E-2,1.038006496E1
1.066874393E0,-1.363908887E0,-5.742774159E-2,1.042792130E1
1.068981059E0,-1.354337573E0,-7.178468257E-2,1.047577763E1
1.071087674E0,-1.359123230E0,-9.092725813E-2,1.048056316E1
1.073194289E0,-1.363908887E0,-1.435693651E-1,1.044706345E1
1.075300903E0,-1.392622828E0,-1.962114573E-1,1.040877819E1
1.077407518E0,-1.368694544E0,-2.297109663E-1,1.028913784E1
1.079514184E0,-1.335195065E0,-2.823530734E-1,1.016471100E1
1.081620799E0,-1.244267821E0,-3.972085714E-1,9.882357597E0
1.083727414E0,-1.119840980E0,-5.072783828E-1,9.145368576E0
1.085834028E0,-1.162911773E0,-5.120640397E-1,9.724431038E0
1.087940643E0,-1.182054400E0,-5.838487148E-1,9.576076508E0
1.090047309E0,-1.167697430E0,-5.934200287E-1,9.308079720E0
1.092153924E0,-1.148554921E0,-5.886343718E-1,9.226723671E0
1.094260539E0,-1.119840980E0,-5.790630579E-1,9.044869423E0
1.096367153E0,-1.110269666E0,-5.407779217E-1,8.977870941E0
1.098473768E0,-1.062413216E0,-5.407779217E-1,8.877371788E0
1.100580434E0,-1.033699393E0,-4.977070987E-1,8.762516975E0
1.102687049E0,-9.619147182E-1,-4.785645306E-1,8.628518105E0
1.104793664E0,-9.427721500E-1,-4.163511395E-1,8.518448830E0
1.106900278E0,-8.997012973E-1,-3.732803464E-1,8.432307243E0
1.109006893E0,-9.092726111E-1,-3.014956415E-1,8.413164139E0
1.111113507E0,-9.379864931E-1,-2.679961324E-1,8.504091263E0
1.113220174E0,-1.009771109E0,-2.057827413E-1,8.628518105E0
1.115326789E0,-1.062413216E0,-1.531406492E-1,8.762516975E0
1.117433403E0,-1.129412293E0,-1.244267747E-1,8.939585686E0
1.119540018E0,-1.148554921E0,-9.092725813E-2,9.073583603E0
1.121646684E0,-1.148554921E0,-4.785645381E-2,9.164510727E0
1.123753247E0,-1.138983607E0,4.785645287E-3,9.212367058E0
1.125859862E0,-1.110269666E0,2.871387079E-2,9.255437851E0
1.127966528E0,-1.052842021E0,3.349951655E-2,9.284152031E0
1.130073143E0,-1.000199914E0,3.828516230E-2,9.379864693E0
1.132179757E0,-9.619147182E-1,4.785645381E-2,9.427721024E0
1.134286372E0,-9.044869542E-1,3.349951655E-2,9.499505997E0
1.136393039E0,-8.374879360E-1,3.828516230E-2,9.518648148E0
1.138499653E0,-7.561319470E-1,4.307080805E-2,9.561718941E0
1.140606268E0,-6.987041831E-1,1.435693540E-2,9.566504478E0
1.142712882E0,-6.125625968E-1,0.000000000E0,9.556933403E0
1.144819497E0,-5.216353536E-1,0.000000000E0,9.556933403E0
1.146926112E0,-4.211367965E-1,3.828516230E-2,9.580862045E0
1.149032726E0,-3.254238665E-1,3.349951655E-2,9.537791252E0
1.151139393E0,-2.105683982E-1,5.742774159E-2,9.566504478E0
1.153246007E0,-1.339980662E-1,7.657032460E-2,9.561718941E0
1.155352622E0,-6.699903309E-2,8.614161611E-2,9.566504478E0
1.157459237E0,-1.914258115E-2,8.614161611E-2,9.595218658E0
1.159565851E0,3.349951655E-2,9.092725813E-2,9.533005714E0
1.161672466E0,6.699903309E-2,7.657032460E-2,9.499505997E0
1.163779132E0,1.004985496E-1,4.307080805E-2,9.513862610E0
1.165885747E0,1.004985496E-1,4.785645287E-3,9.509077072E0
1.167992362E0,9.092725813E-2,-4.785645381E-2,9.595218658E0
1.170098976E0,9.092725813E-2,-8.135596663E-2,9.623932838E0
1.172205591E0,8.135596663E-2,-1.435693651E-1,9.585647583E0
1.174312257E0,5.264209956E-2,-1.866401732E-1,9.580862045E0
1.176418872E0,-9.571290575E-3,-2.201396823E-1,9.552147865E0
1.178525487E0,-7.178468257E-2,-3.014956415E-1,9.494720459E0
1.180632101E0,-1.579262912E-1,-3.876372576E-1,9.456435204E0
1.182738716E0,-2.297109663E-1,-4.546363056E-1,9.408578873E0
1.184845382E0,-3.110669553E-1,-5.072783828E-1,9.346364975E0
1.186951997E0,-3.828516304E-1,-5.407779217E-1,9.269794464E0
1.189058612E0,-4.211367965E-1,-6.125625968E-1,9.183652878E0
1.191165226E0,-5.024927258E-1,-6.843472719E-1,9.111868858E0
1.193271841E0,-4.929214716E-1,-7.322037220E-1,9.097511292E0
1.195378507E0,-5.168496966E-1,-7.704889178E-1,9.087940216E0
1.197485122E0,-5.264210105E-1,-7.944171429E-1,9.054440498E0
1.199591737E0,-4.689932466E-1,-8.087740541E-1,9.030512810E0
1.201698351E0,-4.307080805E-1,-8.135597110E-1,9.044869423E0
1.203804966E0,-3.493520916E-1,-7.800601721E-1,9.001798630E0
1.205911580E0,-2.823530734E-1,-7.226324677E-1,8.896514893E0
1.208018195E0,-1.722832322E-1,-6.460621357E-1,8.786444664E0
1.210124809E0,-8.135596663E-2,-5.647061467E-1,8.642875671E0
1.212231476E0,5.264209956E-2,-4.642075896E-1,8.523234367E0
1.214338091E0,1.435693651E-1,-3.493520916E-1,8.461020470E0
1.216444705E0,2.392822653E-1,-2.249253243E-1,8.437092781E0
1.218551320E0,3.684946895E-1,-1.052841991E-1,8.403593063E0
1.220657934E0,4.642075896E-1,3.349951655E-2,8.370093346E0
1.222764549E0,5.790630579E-1,1.722832322E-1,8.422736168E0
1.224871216E0,6.652047038E-1,3.062812984E-1,8.494520187E0
1.226977830E0,7.465606928E-1,4.833501875E-1,8.542376518E0
1.229084445E0,7.848458290E-1,6.412764788E-1,8.590232849E0
1.231191059E0,8.183453679E-1,7.800601721E-1,8.618947029E0
1.233297674E0,8.614161611E-1,9.475577474E-1,8.719446182E0
1.235404341E0,7.992027402E-1,1.105484009E0,8.829515457E0
1.237510955E0,7.704889178E-1,1.287338614E0,8.901300430E0
1.239617570E0,7.609176040E-1,1.464407444E0,8.992227554E0
1.241724184E0,7.034898400E-1,1.631905079E0,9.097511292E0
1.243830851E0,5.886343718E-1,1.785045743E0,9.255437851E0
1.245937466E0,5.072783828E-1,1.962114573E0,9.422935486E0
1.248044080E0,4.211367965E-1,2.105684042E0,9.552147865E0
1.250150695E0,3.349951804E-1,2.239681959E0,9.681360245E0
1.252257309E0,2.679961324E-1,2.354537487E0,9.911071777E0
1.254363976E0,2.105683982E-1,2.431107759E0,1.008335495E1
1.256470591E0,2.249253243E-1,2.469393015E0,1.012642574E1
1.258577205E0,2.440679073E-1,2.426322222E0,1.012164021E1
1.260683820E0,2.632105052E-1,2.402393818E0,1.024606609E1
1.262790434E0,2.488535494E-1,2.402393818E0,1.042313576E1
1.264897049E0,2.536391914E-1,2.416750908E0,1.053799057E1
1.267003716E0,2.488535494E-1,2.407179594E0,1.058584690E1
1.269110330E0,2.392822653E-1,2.349751949E0,1.061934662E1
1.271216945E0,2.440679073E-1,2.282752752E0,1.062891865E1
1.273323559E0,2.249253243E-1,2.220539331E0,1.059541893E1
1.275430174E0,2.105683982E-1,2.129612207E0,1.049013424E1
1.277536789E0,2.009970993E-1,2.048256159E0,1.035135078E1
1.279643403E0,1.722832322E-1,1.971685886E0,1.019820976E1
1.281750070E0,1.674975902E-1,1.895115495E0,1.004985523E1
1.283856684E0,1.818545163E-1,1.813759565E0,9.915857315E0
1.285963299E0,2.153540403E-1,1.761117458E0,9.753145218E0
1.288069914E0,2.344966233E-1,1.660618901E0,9.590433121E0
1.290176528E0,2.679961324E-1,1.555334687E0,9.403793335E0
1.292283195E0,3.397808075E-1,1.483550072E0,9.217152596E0
1.294389809E0,4.115654826E-1,1.426122308E0,9.035298347E0
1.296496424E0,4.785645306E-1,1.354337573E0,8.839086533E0
1.298603039E0,5.551348329E-1,1.301695466E0,8.642875671E0
1.300709653E0,6.029912829E-1,1.258624673E0,8.417949677E0
1.302816320E0,6.364908218E-1,1.205982566E0,8.221738815E0
1.304922934E0,6.891329288E-1,1.148554921E0,8.044670105E0
1.307029549E0,7.226324677E-1,1.100698471E0,7.944170952E0
1.309136164E0,7.609176040E-1,1.067198873E0,7.901100159E0
1.311242778E0,8.183453679E-1,1.009771109E0,7.920242786E0
1.313349393E0,9.044869542E-1,9.571290612E-1,8.015955925E0
1.315456059E0,1.004985452E0,9.092726111E-1,8.159524918E0
1.317562674E0,1.115055323E0,8.805587292E-1,8.374878883E0
1.319669289E0,1.201196909E0,8.422735929E-1,8.618947029E0
1.321775903E0,1.249053478E0,8.087740541E-1,8.920442581E0
1.323882518E0,1.249053478E0,7.848458290E-1,9.221938133E0
1.325989132E0,1.277767301E0,7.465606928E-1,9.556933403E0
1.328095747E0,1.282552958E0,7.274180651E-1,9.920642853E0
1.330202414E0,1.268195987E0,6.891329288E-1,1.026999474E1
1.332308976E0,1.282552958E0,6.412764788E-1,1.065284634E1
1.334415643E0,1.258624673E0,6.029912829E-1,1.103569794E1
1.336522257E0,1.253839016E0,5.886343718E-1,1.144726372E1
1.338628924E0,1.225125194E0,5.599204898E-1,1.178225899E1
1.340735539E0,1.201196909E0,5.599204898E-1,1.212203979E1
1.342842153E0,1.158126116E0,5.407779217E-1,1.245224857E1
1.344948768E0,1.100698471E0,5.599204898E-1,1.274417305E1
1.347055382E0,1.028913736E0,5.694918036E-1,1.298345566E1
1.349161997E0,9.475577474E-1,6.029912829E-1,1.317966747E1
1.351268664E0,8.566305041E-1,6.795616150E-1,1.330409431E1
1.353375278E0,7.082754970E-1,7.322037220E-1,1.339502144E1
1.355481893E0,6.221339107E-1,8.087740541E-1,1.347637749E1
1.357588507E0,5.072783828E-1,8.757730722E-1,1.344766331E1
1.359695122E0,5.024927258E-1,9.092726111E-1,1.337109280E1
1.361801737E0,5.120640397E-1,9.810572863E-1,1.326580906E1
1.363908403E0,4.977070987E-1,1.014556766E0,1.308395386E1
1.366015018E0,4.833501875E-1,1.009771109E0,1.284945774E1
1.368121632E0,4.881358147E-1,9.714859724E-1,1.261017513E1
1.370228247E0,4.929214716E-1,9.379864931E-1,1.228475189E1
1.372334862E0,5.312066078E-1,8.518448472E-1,1.199282742E1
1.374441476E0,5.168496966E-1,7.704889178E-1,1.167697430E1
1.376548143E0,4.929214716E-1,6.891329288E-1,1.133719349E1
1.378654757E0,4.737788737E-1,6.173482537E-1,1.098305607E1
1.380761372E0,4.115654826E-1,5.790630579E-1,1.065763187E1
1.382867987E0,3.206382394E-1,5.359922647E-1,1.036092186E1
1.384974601E0,2.201396823E-1,5.168496966E-1,1.004028416E1
1.387081216E0,9.571290761E-2,5.312066078E-1,9.748359680E0
1.389187830E0,0.000000000E0,5.455635786E-1,9.470791817E0
1.391294445E0,-1.100698411E-1,5.838487148E-1,9.212367058E0
1.393401112E0,-2.153540403E-1,6.125625968E-1,8.992227554E0
1.395507726E0,-3.349951804E-1,6.508477330E-1,8.819944382E0
1.397614341E0,-4.689932466E-1,6.987041831E-1,8.652446747E0
1.399720955E0,-5.886343718E-1,7.082754970E-1,8.551948547E0
1.401827622E0,-6.987041831E-1,7.513462901E-1,8.475378036E0
1.403934237E0,-8.183453679E-1,7.800601721E-1,8.456234932E0
1.406040851E0,-9.044869542E-1,8.087740541E-1,8.465806961E0
1.408147466E0,-9.667003751E-1,8.231309652E-1,8.446663857E0
1.410254080E0,-1.009771109E0,8.470591903E-1,8.504091263E0
1.412360747E0,-1.043270707E0,8.662018180E-1,8.566305161E0
1.414467309E0,-1.043270707E0,8.805587292E-1,8.614161491E0
1.416573976E0,-1.062413216E0,9.044869542E-1,8.628518105E0
1.418680591E0,-1.057627559E0,8.949156404E-1,8.671588898E0
1.420787205E0,-1.100698471E0,8.757730722E-1,8.705088615E0
1.422893872E0,-1.115055323E0,8.614161611E-1,8.709874153E0
1.425000434E0,-1.119840980E0,8.470591903E-1,8.671588898E0
1.427107101E0,-1.067198873E0,7.848458290E-1,8.470592499E0
1.429213716E0,-1.052842021E0,7.752745152E-1,8.599804878E0
1.431320330E0,-1.215553880E0,8.901300430E-1,8.977870941E0
1.433426945E0,-1.296909928E0,8.949156404E-1,8.886942863E0
1.435533559E0,-1.277767301E0,8.805587292E-1,8.733802795E0
1.437640226E0,-1.229910851E0,8.470591903E-1,8.800801277E0
1.439746841E0,-1.162911773E0,7.944171429E-1,8.843872070E0
1.441853455E0,-1.067198873E0,7.465606928E-1,8.848658562E0
1.443960070E0,-9.571290612E-1,7.226324677E-1,8.786444664E0
1.446066684E0,-8.949156404E-1,6.987041831E-1,8.772088051E0
1.448173299E0,-8.422735929E-1,6.795616150E-1,8.796015739E0
1.450279914E0,-7.896314859E-1,6.412764788E-1,8.791230202E0
1.452386528E0,-7.322037220E-1,6.221339107E-1,8.705088615E0
1.454493195E0,-6.891329288E-1,6.460621357E-1,8.628518105E0
1.456599809E0,-6.604190469E-1,6.987041831E-1,8.743373871E0
1.458706424E0,-6.891329288E-1,7.657032609E-1,8.781659126E0
1.460813039E0,-6.987041831E-1,8.231309652E-1,8.853444099E0
1.462919653E0,-6.699903607E-1,8.470591903E-1,8.930013657E0
1.465026320E0,-6.317051649E-1,8.949156404E-1,9.011369705E0
1.467132934E0,-4.977070987E-1,8.757730722E-1,8.848658562E0
1.469239549E0,-4.498506486E-1,8.374879360E-1,9.150154114E0
1.471346164E0,-4.546363056E-1,8.901300430E-1,9.504291534E0
1.473452778E0,-4.163511395E-1,9.044869542E-1,9.547362328E0
1.475559445E0,-3.684946895E-1,8.805587292E-1,9.580862045E0
1.477666059E0,-3.445664644E-1,8.231309652E-1,9.690931320E0
1.479772674E0,-3.158525825E-1,7.561319470E-1,9.820143700E0
1.481879289E0,-2.871387303E-1,6.604190469E-1,9.915857315E0
1.483985903E0,-2.344966233E-1,5.742774606E-1,9.973284721E0
1.486092518E0,-2.344966233E-1,4.737788737E-1,1.002114105E1
1.488199184E0,-2.344966233E-1,3.732803464E-1,1.006899738E1
1.490305747E0,-2.392822653E-1,2.727817893E-1,1.013599682E1
1.492412414E0,-2.584248483E-1,1.627119333E-1,1.017428207E1
1.494519028E0,-2.632105052E-1,8.135596663E-2,1.027478027E1
1.496625643E0,-2.392822653E-1,9.571290575E-3,1.036570740E1
1.498732257E0,-2.536391914E-1,-6.699903309E-2,1.048534870E1
1.500838924E0,-2.488535494E-1,-1.292124242E-1,1.059063339E1
1.502945539E0,-2.297109663E-1,-2.153540403E-1,1.060977554E1
1.505052153E0,-2.584248483E-1,-3.206382394E-1,1.067198944E1
1.507158768E0,-2.823530734E-1,-4.737788737E-1,1.069591713E1
1.509265382E0,-3.541377485E-1,-6.460621357E-1,1.064327526E1
1.511371997E0,-4.259224236E-1,-8.279166222E-1,1.061934662E1
1.513478612E0,-4.929214716E-1,-1.000199914E0,1.055713367E1
1.515585278E0,-5.742774606E-1,-1.162911773E0,1.049970531E1
1.517691893E0,-6.364908218E-1,-1.292124271E0,1.039920712E1
1.519798507E0,-6.556333899E-1,-1.392622828E0,1.034177971E1
1.521905122E0,-6.747759581E-1,-1.445264935E0,1.023649502E1
1.524011737E0,-6.460621357E-1,-1.488335729E0,1.016471100E1
1.526118403E0,-6.077769399E-1,-1.512263894E0,1.010728264E1
1.528225018E0,-5.934200287E-1,-1.502692580E0,1.007856941E1
1.530331632E0,-5.647061467E-1,-1.488335729E0,1.003071213E1
1.532438247E0,-5.359922647E-1,-1.459621787E0,9.997213364E0
1.534544862E0,-5.216353536E-1,-1.416550994E0,9.958928108E0
1.536651476E0,-4.977070987E-1,-1.363908887E0,1.001156998E1
1.538758143E0,-4.929214716E-1,-1.287338614E0,1.001156998E1
1.540864757E0,-5.024927258E-1,-1.234696507E0,1.004985523E1
1.542971372E0,-4.977070987E-1,-1.129412293E0,1.007378292E1
1.545077987E0,-4.642075896E-1,-1.024128079E0,1.010249710E1
1.547184653E0,-4.354937077E-1,-9.188438654E-1,1.009292603E1
1.549291268E0,-3.924229145E-1,-7.992027402E-1,1.009771156E1
1.551397830E0,-3.732803464E-1,-6.843472719E-1,1.008335495E1
1.553504497E0,-3.445664644E-1,-5.742774606E-1,1.006421185E1
1.555611112E0,-3.014956415E-1,-4.642075896E-1,9.997213364E0
1.557717726E0,-2.584248483E-1,-3.493520916E-1,9.973284721E0
1.559824341E0,-2.009970993E-1,-2.488535494E-1,9.930213928E0
1.561931007E0,-1.579262912E-1,-1.770688742E-1,9.949356079E0
1.564037570E0,-1.339980662E-1,-1.148554832E-1,9.901499748E0
1.566144237E0,-8.135596663E-2,-8.614161611E-2,9.887143135E0
1.568250851E0,-1.914258115E-2,-3.349951655E-2,9.868000984E0
1.570357466E0,3.349951655E-2,-4.307080805E-2,9.853643417E0
1.572464080E0,4.785645381E-2,-5.742774159E-2,9.844072342E0
1.574570695E0,9.571290761E-2,-1.148554832E-1,9.805787086E0
1.576677362E0,1.292124242E-1,-2.009970993E-1,9.844072342E0
1.578783976E0,1.674975902E-1,-3.110669553E-1,9.858428955E0
1.580890591E0,2.057827413E-1,-4.642075896E-1,9.891928673E0
1.582997205E0,2.488535494E-1,-6.269195080E-1,9.915857315E0
1.585103820E0,2.679961324E-1,-8.087740541E-1,9.982855797E0
1.587210434E0,2.967100143E-1,-1.000199914E0,1.004985523E1
1.589317101E0,3.110669553E-1,-1.220339537E0,1.013121128E1
1.591423716E0,3.397808075E-1,-1.454836130E0,1.021735287E1
1.593530330E0,3.780659735E-1,-1.694118381E0,1.030349445E1
1.595636945E0,3.924229145E-1,-1.938186288E0,1.041356373E1
1.597743612E0,4.259224236E-1,-2.187039852E0,1.054756260E1
1.599850226E0,4.450650215E-1,-2.402393818E0,1.064806080E1
1.601956841E0,4.689932466E-1,-2.627319336E0,1.073420238E1
