"Time (s)","w","x","y","z","Direct (°)","Yaw (°)","Pitch (°)","Roll (°)"
8.781539341E0,9.585042249E-1,2.347458899E-2,6.630382687E-2,2.762650847E-1,3.312706089E1,4.713470770E0,6.553711346E0,3.242664911E1
8.786539341E0,9.584736059E-1,2.464500442E-2,6.574317813E-2,2.764033377E-1,3.313936645E1,4.825395969E0,6.453815040E0,3.244508048E1
8.791539341E0,9.584657387E-1,2.575340122E-2,6.519629806E-2,2.764590979E-1,3.314252750E1,4.930328414E0,6.357820099E0,3.245326658E1
8.796539341E0,9.584750850E-1,2.677213214E-2,6.470849365E-2,2.764445245E-1,3.313877209E1,5.026808613E0,6.271560903E0,3.245293119E1
8.801539341E0,9.584996053E-1,2.768389322E-2,6.430011988E-2,2.763649821E-1,3.312891778E1,5.113649061E0,6.197821829E0,3.244483543E1
8.806539341E0,9.585362283E-1,2.847139724E-2,6.398233771E-2,2.762316763E-1,3.311419421E1,5.189392356E0,6.138337456E0,3.243036147E1
8.811539341E0,9.585802683E-1,2.913291007E-2,6.377056986E-2,2.760587931E-1,3.309648038E1,5.254449959E0,6.094788493E0,3.241136888E1
8.816539341E0,9.586259367E-1,2.966045216E-2,6.367472559E-2,2.758660913E-1,3.307810181E1,5.308389198E0,6.068411928E0,3.239029639E1
8.821539341E0,9.586663841E-1,3.006641194E-2,6.370530277E-2,2.756744623E-1,3.306181607E1,5.353049009E0,6.059845237E0,3.236982699E1
8.826539341E0,9.586972304E-1,3.035575897E-2,6.387012452E-2,2.754972875E-1,3.304939088E1,5.389311358E0,6.069708552E0,3.235167583E1
8.831539341E0,9.587137528E-1,3.054991178E-2,6.417064369E-2,2.753484547E-1,3.304273363E1,5.419672944E0,6.097392259E0,3.233764569E1
8.836539341E0,9.587125442E-1,3.065965138E-2,6.461376697E-2,2.752368152E-1,3.304322065E1,5.445606433E0,6.143256130E0,3.232892831E1
8.841539341E0,9.586916105E-1,3.070117161E-2,6.518443674E-2,2.751705348E-1,3.305165499E1,5.468465841E0,6.205075979E0,3.232646306E1
8.846539341E0,9.586508172E-1,3.067729250E-2,6.586815417E-2,2.751525044E-1,3.306808487E1,5.488117715E0,6.281147378E0,3.233048942E1
8.851539341E0,9.585937431E-1,3.061309457E-2,6.663825363E-2,2.751730680E-1,3.309105870E1,5.506412836E0,6.367788852E0,3.233975506E1
8.856539341E0,9.585227751E-1,3.052191064E-2,6.745249778E-2,2.752320170E-1,3.311960356E1,5.523453412E0,6.459928178E0,3.235392448E1
8.861539341E0,9.584394725E-1,3.042117320E-2,6.829875708E-2,2.753245533E-1,3.315307919E1,5.540750719E0,6.555699894E0,3.237241478E1
8.866539341E0,9.583468689E-1,3.032021597E-2,6.916499883E-2,2.754417658E-1,3.319025395E1,5.558892855E0,6.653531684E0,3.239410628E1
8.871539341E0,9.582506156E-1,3.021822125E-2,7.001697272E-2,2.755725682E-1,3.322885101E1,5.576592486E0,6.749745637E0,3.241734293E1
8.876539341E0,9.581564431E-1,3.012134507E-2,7.082334161E-2,2.757045329E-1,3.326657157E1,5.593410048E0,6.840769766E0,3.244036686E1
8.881539341E0,9.580702543E-1,3.004026785E-2,7.155178487E-2,2.758247852E-1,3.330105787E1,5.609361038E0,6.922782127E0,3.246137677E1
8.886539341E0,9.579965539E-1,2.997463383E-2,7.217786461E-2,2.759247720E-1,3.333051975E1,5.623523911E0,6.993157187E0,3.247909251E1
8.891539341E0,9.579368147E-1,2.991568856E-2,7.268813252E-2,2.760046124E-1,3.335438210E1,5.634471695E0,7.050697603E0,3.249332471E1
8.896539341E0,9.578918605E-1,2.985261194E-2,7.308088988E-2,2.760637403E-1,3.337232773E1,5.640934107E0,7.095568878E0,3.250390462E1
8.901539341E0,9.578635698E-1,2.977561764E-2,7.334471494E-2,2.761002481E-1,3.338361651E1,5.641425729E0,7.126841886E0,3.251041507E1
8.906539341E0,9.578534364E-1,2.967803180E-2,7.348684967E-2,2.761081159E-1,3.338765912E1,5.635396015E0,7.145563460E0,3.251215535E1
8.911539341E0,9.578607568E-1,2.957505919E-2,7.352385670E-2,2.760839164E-1,3.338473878E1,5.625047206E0,7.153085614E0,3.250897257E1
8.916539341E0,9.578831979E-1,2.947394550E-2,7.348827273E-2,2.760263383E-1,3.337578474E1,5.612249259E0,7.152759652E0,3.250108041E1
8.921539341E0,9.579198309E-1,2.936505526E-2,7.341381162E-2,2.759306133E-1,3.336116309E1,5.597018710E0,7.148628798E0,3.248818401E1
8.926539341E0,9.579719874E-1,2.923890762E-2,7.331769913E-2,2.757884562E-1,3.334033465E1,5.578816801E0,7.142937573E0,3.246940393E1
8.931539341E0,9.580388601E-1,2.908814512E-2,7.322405279E-2,2.755969167E-1,3.331361088E1,5.557606705E0,7.138587881E0,3.244458051E1
8.936539341E0,9.581206389E-1,2.889404073E-2,7.314764708E-2,2.753532231E-1,3.328090195E1,5.531783137E0,7.137816218E0,3.241340950E1
8.941539341E0,9.582163237E-1,2.864518389E-2,7.310699672E-2,2.750568986E-1,3.324259136E1,5.500687639E0,7.143019965E0,3.237594226E1
8.946539341E0,9.583214671E-1,2.832838520E-2,7.312321663E-2,2.747188807E-1,3.320044415E1,5.463630607E0,7.156872228E0,3.233360751E1
8.951539341E0,9.584332974E-1,2.792239748E-2,7.320956886E-2,2.743470669E-1,3.315555935E1,5.418743160E0,7.181455770E0,3.228733639E1
8.956539341E0,9.585518056E-1,2.743258700E-2,7.335365564E-2,2.739436626E-1,3.310792973E1,5.366212281E0,7.215209477E0,3.223729331E1
8.961539341E0,9.586768333E-1,2.686998807E-2,7.354462892E-2,2.735103667E-1,3.305760758E1,5.306900665E0,7.256564436E0,3.218363321E1
8.966539341E0,9.588048700E-1,2.624049969E-2,7.378117740E-2,2.730585933E-1,3.300599701E1,5.241490145E0,7.305112601E0,3.212773389E1
8.971539341E0,9.589316490E-1,2.555114962E-2,7.406437397E-2,2.726017237E-1,3.295481596E1,5.170882561E0,7.360665618E0,3.207123811E1
8.976539341E0,9.590556953E-1,2.481353097E-2,7.438299060E-2,2.721463442E-1,3.290466323E1,5.096034570E0,7.421576855E0,3.201488815E1
8.981539341E0,9.591780591E-1,2.404411510E-2,7.471434772E-2,2.716930211E-1,3.285511782E1,5.018028517E0,7.484818628E0,3.195863383E1
8.986539341E0,9.592987687E-1,2.325667627E-2,7.503860444E-2,2.712456584E-1,3.280617090E1,4.937772978E0,7.547745668E0,3.190284149E1
8.991539341E0,9.594155797E-1,2.247316018E-2,7.537261397E-2,2.708055973E-1,3.275873712E1,4.858260409E0,7.611515481E0,3.184797527E1
8.996539341E0,9.595293678E-1,2.169395238E-2,7.570935041E-2,2.703717053E-1,3.271246654E1,4.779296775E0,7.675349992E0,3.179383615E1
9.001539341E0,9.596434618E-1,2.092395164E-2,7.605158538E-2,2.699310482E-1,3.266600755E1,4.701411640E0,7.739466613E0,3.173893476E1
9.006539341E0,9.597590417E-1,2.014299668E-2,7.639084756E-2,2.694833577E-1,3.261887792E1,4.622090012E0,7.803564483E0,3.168302170E1
9.011539341E0,9.598786606E-1,1.934261434E-2,7.671654969E-2,2.690230310E-1,3.257003141E1,4.540001911E0,7.866763416E0,3.162526852E1
9.016539341E0,9.600065019E-1,1.851676963E-2,7.701504230E-2,2.685392499E-1,3.251774836E1,4.453946406E0,7.927788275E0,3.156421227E1
9.021539341E0,9.601412105E-1,1.766908355E-2,7.728574425E-2,2.680365145E-1,3.246256818E1,4.364342835E0,7.986428619E0,3.150041319E1
9.026539341E0,9.602770389E-1,1.680480130E-2,7.754347473E-2,2.675305903E-1,3.240683672E1,4.272381445E0,8.044075725E0,3.143593076E1
9.031539341E0,9.604167979E-1,1.594180800E-2,7.778026909E-2,2.670124769E-1,3.234939498E1,4.179718952E0,8.099328599E0,3.136974662E1
9.036539341E0,9.605592812E-1,1.508939359E-2,7.798828185E-2,2.664882839E-1,3.229073116E1,4.087191651E0,8.151001672E0,3.130259665E1
9.041539341E0,9.606980287E-1,1.427300647E-2,7.817871869E-2,2.659768164E-1,3.223350557E1,3.998152324E0,8.199465727E0,3.123702510E1
9.046539341E0,9.608265419E-1,1.350481622E-2,7.835809141E-2,2.654995024E-1,3.218041270E1,3.914354056E0,8.244986451E0,3.117575274E1
9.051539341E0,9.609382148E-1,1.279584132E-2,7.854362577E-2,2.650752962E-1,3.213420775E1,3.837743431E0,8.289069318E0,3.112128652E1
9.056539341E0,9.610270240E-1,1.215343643E-2,7.874606550E-2,2.647232711E-1,3.209741648E1,3.769655257E0,8.332623378E0,3.107606257E1
9.061539341E0,9.610868538E-1,1.159398537E-2,7.896931469E-2,2.644645274E-1,3.207260743E1,3.712231983E0,8.375520150E0,3.104276948E1
9.066539341E0,9.611133612E-1,1.113112271E-2,7.921808958E-2,2.643136382E-1,3.206160990E1,3.667282714E0,8.417832217E0,3.102330369E1
9.071539341E0,9.611045576E-1,1.076828223E-2,7.950260490E-2,2.642752528E-1,3.206526279E1,3.635570526E0,8.460587311E0,3.101834533E1
9.076539341E0,9.610600226E-1,1.049866248E-2,7.983291149E-2,2.643484771E-1,3.208373560E1,3.616666548E0,8.505122243E0,3.102783385E1
9.081539341E0,9.609827691E-1,1.030632667E-2,8.019796759E-2,2.645263374E-1,3.211575524E1,3.608404969E0,8.550736202E0,3.105073525E1
9.086539341E0,9.608759666E-1,1.018191501E-2,8.059669286E-2,2.647978067E-1,3.215997107E1,3.609629887E0,8.597636298E0,3.108566391E1
9.091539341E0,9.607424223E-1,1.011457667E-2,8.101337403E-2,2.651575506E-1,3.221517482E1,3.618605088E0,8.644431641E0,3.113178036E1
9.096539341E0,9.605831074E-1,1.009262353E-2,8.145629615E-2,2.655995190E-1,3.228091119E1,3.634254608E0,8.692411135E0,3.118835454E1
9.101539341E0,9.604024737E-1,1.010262407E-2,8.191826940E-2,2.661097944E-1,3.235528687E1,3.654744680E0,8.741235926E0,3.125356687E1
9.106539341E0,9.602072762E-1,1.013370976E-2,8.237890899E-2,2.666702271E-1,3.243547254E1,3.678061663E0,8.789048181E0,3.132499170E1
9.111539341E0,9.600060066E-1,1.018005423E-2,8.281045407E-2,2.672587931E-1,3.251795109E1,3.702470335E0,8.833038214E0,3.139970550E1
9.116539341E0,9.598051903E-1,1.023913641E-2,8.319711685E-2,2.678570449E-1,3.260004152E1,3.727007355E0,8.871607986E0,3.147533483E1
9.121539341E0,9.596135103E-1,1.030889340E-2,8.352676034E-2,2.684379220E-1,3.267821003E1,3.750788871E0,8.903585976E0,3.154850229E1
9.126539341E0,9.594374156E-1,1.039308496E-2,8.379407227E-2,2.689802647E-1,3.274986274E1,3.773847081E0,8.928353253E0,3.161664069E1
9.131539341E0,9.592803094E-1,1.049813814E-2,8.400380611E-2,2.694706619E-1,3.281366061E1,3.796906845E0,8.946289566E0,3.167822259E1
9.136539341E0,9.591432202E-1,1.062717475E-2,8.415821195E-2,2.699050605E-1,3.286923159E1,3.820334487E0,8.957564432E0,3.173279634E1
9.141539341E0,9.590263033E-1,1.078666467E-2,8.427984267E-2,2.702759802E-1,3.291655332E1,3.845498536E0,8.964496974E0,3.177970977E1
9.146539341E0,9.589266886E-1,1.098728925E-2,8.438256383E-2,2.705891132E-1,3.295681994E1,3.874083114E0,8.968260551E0,3.181985157E1
9.151539341E0,9.588389314E-1,1.122119091E-2,8.448068053E-2,2.708597481E-1,3.299225391E1,3.905820092E0,8.970620759E0,3.185512122E1
9.156539341E0,9.587593706E-1,1.147795748E-2,8.457707614E-2,2.711004317E-1,3.302434643E1,3.939762609E0,8.972173976E0,3.188696701E1
9.161539341E0,9.586861945E-1,1.173765119E-2,8.465289325E-2,2.713243365E-1,3.305383677E1,3.973202630E0,8.971415799E0,3.191663749E1
9.166539341E0,9.586200430E-1,1.197744720E-2,8.467754722E-2,2.715398073E-1,3.308047422E1,4.002681008E0,8.965660617E0,3.194466775E1
9.171539341E0,9.585652977E-1,1.218307670E-2,8.461677283E-2,2.717427909E-1,3.310250290E1,4.025449732E0,8.951600431E0,3.197013579E1
9.176539341E0,9.585318160E-1,1.233639661E-2,8.442955464E-2,2.719121575E-1,3.311596844E1,4.037948237E0,8.925379647E0,3.198997613E1
9.181539341E0,9.585301765E-1,1.240003947E-2,8.408148587E-2,2.720228732E-1,3.311662766E1,4.034664693E0,8.884498983E0,3.200057212E1
9.186539341E0,9.585738023E-1,1.234677713E-2,8.354019374E-2,2.720383406E-1,3.309908173E1,4.011186872E0,8.826407294E0,3.199704098E1
9.191539341E0,9.586726245E-1,1.214417443E-2,8.277706802E-2,2.719324827E-1,3.305930278E1,3.962770727E0,8.749074844E0,3.197579553E1
9.196539341E0,9.588323787E-1,1.177943684E-2,8.178614080E-2,2.716850042E-1,3.299489820E1,3.887679577E0,8.652298968E0,3.193435194E1
9.201539341E0,9.590527800E-1,1.125020627E-2,8.058153838E-2,2.712891698E-1,3.290584276E1,3.786145563E0,8.537679015E0,3.187215803E1
9.206539341E0,9.593277362E-1,1.057145465E-2,7.920981199E-2,2.707477510E-1,3.279441423E1,3.661481139E0,8.409783220E0,3.179023779E1
9.211539341E0,9.596454065E-1,9.768697433E-3,7.774300873E-2,2.700764537E-1,3.266521511E1,3.519097924E0,8.275603705E0,3.169143619E1
9.216539341E0,9.599900069E-1,8.885782212E-3,7.625974715E-2,2.693040669E-1,3.252449889E1,3.366725654E0,8.142249838E0,3.158028295E1
9.221539341E0,9.603393150E-1,7.970210165E-3,7.487197220E-2,2.684754431E-1,3.238125313E1,3.213636081E0,8.020383296E0,3.146341569E1
9.226539341E0,9.606672342E-1,7.078164723E-3,7.369851321E-2,2.676506937E-1,3.224621510E1,3.070316518E0,7.921171509E0,3.134927399E1
9.231539341E0,9.609454011E-1,6.264986005E-3,7.286732644E-2,2.668989301E-1,3.213123220E1,2.947433697E0,7.856865232E0,3.124731204E1
9.236539341E0,9.611486489E-1,5.573228467E-3,7.248362899E-2,2.662861943E-1,3.204696381E1,2.853433059E0,7.837670633E0,3.116629017E1
9.241539341E0,9.612572034E-1,5.033695139E-3,7.263261825E-2,2.658641636E-1,3.200186763E1,2.794715083E0,7.872012800E0,3.111304736E1
9.246539341E0,9.612562622E-1,4.657071084E-3,7.334165275E-2,2.656797171E-1,3.200225891E1,2.773660237E0,7.962541947E0,3.109340237E1
9.251539341E0,9.611378875E-1,4.427493550E-3,7.460729033E-2,2.657594979E-1,3.205143100E1,2.788686533E0,8.109332614E0,3.111049972E1
9.256539341E0,9.609023342E-1,4.315539263E-3,7.635501772E-2,2.661164999E-1,3.214906049E1,2.834481929E0,8.305000245E0,3.116537416E1
9.261539341E0,9.605580937E-1,4.281758796E-3,7.851232588E-2,2.667313814E-1,3.229122049E1,2.904497773E0,8.542740654E0,3.125519668E1
9.266539341E0,9.601196647E-1,4.303133115E-3,8.100991696E-2,2.675614059E-1,3.247140005E1,2.993939176E0,8.815647951E0,3.137449008E1
9.271539341E0,9.596050436E-1,4.352131393E-3,8.377665281E-2,2.685529590E-1,3.268165861E1,3.097322860E0,9.116791662E0,3.151638334E1
9.276539341E0,9.590409133E-1,4.404494073E-3,8.670715243E-2,2.696349323E-1,3.291064359E1,3.208169846E0,9.435441885E0,3.167154767E1
9.281539341E0,9.584555322E-1,4.412478767E-3,8.967181295E-2,2.707443237E-1,3.314662806E1,3.316512119E0,9.758957601E0,3.183103521E1
9.286539341E0,9.578773131E-1,4.337560851E-3,9.253609926E-2,2.718258798E-1,3.337813301E1,3.413120758E0,1.007390590E1,3.198661866E1
9.291539341E0,9.573339856E-1,4.154111724E-3,9.516476095E-2,2.728333771E-1,3.359425549E1,3.490075841E0,1.036639076E1,3.213103691E1
9.296539341E0,9.568521248E-1,3.848332912E-3,9.744044393E-2,2.737235129E-1,3.378480436E1,3.541235385E0,1.062413803E1,3.225748913E1
9.301539341E0,9.564564669E-1,3.427393502E-3,9.926874191E-2,2.744539976E-1,3.394048819E1,3.563465181E0,1.083673910E1,3.235964061E1
9.306539341E0,9.561656632E-1,2.901517786E-3,1.005807668E-1,2.749951184E-1,3.405447340E1,3.554938733E0,1.099643661E1,3.243297692E1
9.311539341E0,9.559926491E-1,2.308880212E-3,1.013319418E-1,2.753262818E-1,3.412211371E1,3.517910524E0,1.109718720E1,3.247469937E1
9.316539341E0,9.559424715E-1,1.688687480E-3,1.014943421E-1,2.754451632E-1,3.414170645E1,3.455623350E0,1.113464115E1,3.248454168E1
9.321539341E0,9.560096776E-1,1.098462730E-3,1.010759994E-1,2.753687203E-1,3.411546217E1,3.374921652E0,1.110772696E1,3.246526408E1
9.326539341E0,9.561808048E-1,5.990613718E-4,1.001290902E-1,2.751219273E-1,3.404854751E1,3.284709402E0,1.102010286E1,3.242118083E1
9.331539341E0,9.564355567E-1,2.375796612E-4,9.874130785E-2,2.747382820E-1,3.394869667E1,3.193709921E0,1.087977758E1,3.235788007E1
9.336539341E0,9.567482239E-1,3.977328015E-5,9.704531729E-2,2.742536068E-1,3.382575471E1,3.109793203E0,1.070043374E1,3.228139803E1
9.341539341E0,9.570961237E-1,5.168516054E-6,9.513390064E-2,2.737088799E-1,3.368844731E1,3.036585934E0,1.049220455E1,3.219765726E1
9.346539341E0,9.574580690E-1,1.156000726E-4,9.309936315E-2,2.731419802E-1,3.354501730E1,2.975622179E0,1.026576639E1,3.211194173E1
9.351539341E0,9.578125562E-1,3.579690238E-4,9.102591127E-2,2.725972533E-1,3.340396303E1,2.928720156E0,1.003073085E1,3.203020351E1
9.356539341E0,9.581412805E-1,7.140885573E-4,8.900281042E-2,2.721089423E-1,3.327264103E1,2.897103819E0,9.797465767E0,3.195709817E1
9.361539341E0,9.584274536E-1,1.167328330E-3,8.712896705E-2,2.717057168E-1,3.315790631E1,2.882354587E0,9.577367191E0,3.189664488E1
9.366539341E0,9.586585803E-1,1.700193156E-3,8.548487723E-2,2.714096010E-1,3.306495881E1,2.885239613E0,9.379834549E0,3.185186184E1
9.371539341E0,9.588300816E-1,2.290983452E-3,8.411958814E-2,2.712259591E-1,3.299582514E1,2.904857691E0,9.210961310E0,3.182346959E1
9.376539341E0,9.589394466E-1,2.909489907E-3,8.308553696E-2,2.711521089E-1,3.295166554E1,2.939412405E0,9.077492482E0,3.181121424E1
9.381539341E0,9.589876347E-1,3.528060624E-3,8.240249753E-2,2.711827755E-1,3.293218979E1,2.986343551E0,8.982480761E0,3.181433563E1
9.386539341E0,9.589799916E-1,4.111555405E-3,8.206650615E-2,2.713034451E-1,3.293527956E1,3.041444742E0,8.926616181E0,3.183076474E1
9.391539341E0,9.589262909E-1,4.621069413E-3,8.205436170E-2,2.714886665E-1,3.295698062E1,3.099404735E0,8.908620752E0,3.185697578E1
9.396539341E0,9.588338226E-1,5.018825643E-3,8.233021200E-2,2.717245817E-1,3.299431557E1,3.154761850E0,8.925757269E0,3.189076281E1
9.401539341E0,9.587149106E-1,5.292066373E-3,8.284251392E-2,2.719831467E-1,3.304226708E1,3.204201295E0,8.972825426E0,3.192828265E1
9.406539341E0,9.585772050E-1,5.437097512E-3,8.355565369E-2,2.722473741E-1,3.309771278E1,3.246031867E0,9.046071788E0,3.196720895E1
9.411539341E0,9.584293950E-1,5.463392939E-3,8.443805575E-2,2.724948823E-1,3.315712665E1,3.280095015E0,9.141796846E0,3.200468955E1
9.416539341E0,9.582772177E-1,5.388388410E-3,8.546461910E-2,2.727114558E-1,3.321818806E1,3.307390910E0,9.256738509E0,3.203895939E1
9.421539341E0,9.581275231E-1,5.230830051E-3,8.659889549E-2,2.728826106E-1,3.327814705E1,3.328675999E0,9.386341067E0,3.206812309E1
9.426539341E0,9.579850605E-1,5.020400044E-3,8.781093359E-2,2.729993761E-1,3.333511199E1,3.346172293E0,9.526397490E0,3.209108728E1
9.431539341E0,9.578508340E-1,4.781523719E-3,8.908085525E-2,2.730632126E-1,3.338869726E1,3.361941835E0,9.673939689E0,3.210805831E1
9.436539341E0,9.577271856E-1,4.537928384E-3,9.036744386E-2,2.730783224E-1,3.343798573E1,3.377292786E0,9.823653709E0,3.211937675E1
9.441539341E0,9.576179925E-1,4.319635686E-3,9.163077176E-2,2.730438113E-1,3.348145350E1,3.394220348E0,9.970182787E0,3.212483306E1
9.446539341E0,9.575274446E-1,4.164625425E-3,9.283897281E-2,2.729556262E-1,3.351745739E1,3.415835728E0,1.010881630E1,3.212398301E1
9.451539341E0,9.574601776E-1,4.094796721E-3,9.396351129E-2,2.728078067E-1,3.354417995E1,3.443549776E0,1.023572995E1,3.211604165E1
9.456539341E0,9.574195794E-1,4.124841653E-3,9.497202188E-2,2.726005316E-1,3.356029808E1,3.477911993E0,1.034688573E1,3.210085785E1
9.461539341E0,9.574036415E-1,4.255509935E-3,9.586022794E-2,2.723434865E-1,3.356662361E1,3.518955374E0,1.044175819E1,3.207955761E1
9.466539341E0,9.574130818E-1,4.491795320E-3,9.659846872E-2,2.720454931E-1,3.356287699E1,3.566347704E0,1.051688781E1,3.205295422E1
9.471539341E0,9.574468920E-1,4.829796962E-3,9.718080610E-2,2.717131078E-1,3.354945537E1,3.619531181E0,1.057172649E1,3.202172437E1
9.476539341E0,9.575012166E-1,5.250648130E-3,9.761313349E-2,2.713586688E-1,3.352787923E1,3.676740472E0,1.060748574E1,3.198721167E1
9.481539341E0,9.575716724E-1,5.725689698E-3,9.790831059E-2,2.709938586E-1,3.349987610E1,3.735344301E0,1.062645601E1,3.195065454E1
9.486539341E0,9.576541176E-1,6.241346244E-3,9.806691110E-2,2.706335485E-1,3.346707883E1,3.794024928E0,1.062907530E1,3.191369862E1
9.491539341E0,9.577446686E-1,6.781868171E-3,9.810080379E-2,2.702876031E-1,3.343102101E1,3.851538288E0,1.061711359E1,3.187747919E1
9.496539341E0,9.578385952E-1,7.337325718E-3,9.802626818E-2,2.699671090E-1,3.339357901E1,3.907445808E0,1.059263580E1,3.184338279E1
9.501539341E0,9.579318455E-1,7.896159776E-3,9.786918759E-2,2.696773112E-1,3.335636624E1,3.961373834E0,1.055884048E1,3.181217797E1
9.506539341E0,9.580201911E-1,8.426855318E-3,9.766610712E-2,2.694209218E-1,3.332107351E1,4.011040539E0,1.052074172E1,3.178425320E1
9.511539341E0,9.581057130E-1,8.904214948E-3,9.743892401E-2,2.691836059E-1,3.328687415E1,4.054195369E0,1.048160519E1,3.175786343E1
9.516539341E0,9.581929885E-1,9.316967800E-3,9.720291197E-2,2.689442039E-1,3.325193833E1,4.089849007E0,1.044355651E1,3.173051214E1
9.521539341E0,9.582805249E-1,9.645949118E-3,9.699933231E-2,2.686941028E-1,3.321686222E1,4.117121929E0,1.041178928E1,3.170140756E1
9.526539341E0,9.583704035E-1,9.896013886E-3,9.686365724E-2,2.684132457E-1,3.318081005E1,4.137494354E0,1.039015176E1,3.166854747E1
9.531539341E0,9.584653236E-1,1.005580090E-2,9.682618082E-2,2.680816948E-1,3.314269429E1,4.150465619E0,1.038243005E1,3.162973904E1
9.536539341E0,9.585696264E-1,1.012818329E-2,9.690460563E-2,2.676773965E-1,3.310076161E1,4.156680603E0,1.039058105E1,3.158253770E1
9.541539341E0,9.586823969E-1,1.011977065E-2,9.710830450E-2,2.671996057E-1,3.305536654E1,4.157152976E0,1.041543163E1,3.152701130E1
9.546539341E0,9.588070003E-1,1.005293429E-2,9.741559625E-2,2.666426003E-1,3.300513762E1,4.153581760E0,1.045390509E1,3.146245848E1
9.551539341E0,9.589476119E-1,9.969656356E-3,9.778647870E-2,2.660035491E-1,3.294836622E1,4.149291836E0,1.050027778E1,3.138852556E1
9.556539341E0,9.591043113E-1,9.898569435E-3,9.819980711E-2,2.652880251E-1,3.288498719E1,4.146831746E0,1.055129763E1,3.130594144E1
9.561539341E0,9.592748780E-1,9.876949713E-3,9.863667935E-2,2.645089030E-1,3.281586405E1,4.149878177E0,1.060366907E1,3.121642466E1
9.566539341E0,9.594610988E-1,9.932874702E-3,9.906355292E-2,2.636705339E-1,3.274023497E1,4.160526276E0,1.065280917E1,3.112043755E1
9.571539341E0,9.596649923E-1,1.009813696E-2,9.944795072E-2,2.627760172E-1,3.265723314E1,4.181323585E0,1.069415288E1,3.101834174E1
9.576539341E0,9.598859993E-1,1.040059887E-2,9.976237267E-2,2.618361413E-1,3.256703233E1,4.214643040E0,1.072378478E1,3.091143754E1
9.581539341E0,9.601210499E-1,1.083554421E-2,9.999937564E-2,2.608644962E-1,3.247083230E1,4.259903762E0,1.074100483E1,3.080124781E1
9.586539341E0,9.603709535E-1,1.140030846E-2,1.001564935E-1,2.598583102E-1,3.236824820E1,4.316732687E0,1.074567324E1,3.068739195E1
9.591539341E0,9.606345593E-1,1.207281742E-2,1.002278253E-1,2.588240206E-1,3.225969542E1,4.382581412E0,1.073781848E1,3.057036616E1
9.596539341E0,9.609080657E-1,1.284228731E-2,1.002257019E-1,2.577703893E-1,3.214668839E1,4.456769078E0,1.071912806E1,3.045123969E1
